instance,selection,placement,raises,buried_area,buried_pct,top_waste_pct,exact_fill_pct,mean_residual
T2E,first-fit,MinD,19,2808,7.02,11.98,0.0,14.68
T2E,first-fit,MaxD,17,2443,6.1075,15.8925,12.0,16.636363636363637
T2E,fitness-number,LM,10,1108,2.77,13.23,16.0,24.095238095238095
T2E,fitness-number,RM,10,1108,2.77,13.23,16.0,24.095238095238095
T2E,fitness-number,TN,10,1108,2.77,13.23,16.0,24.095238095238095
T2E,fitness-number,SN,10,1108,2.77,13.23,16.0,24.095238095238095
T2E,fitness-number,MinD,10,1108,2.77,13.23,16.0,24.095238095238095
T2E,fitness-number,MaxD,10,1108,2.77,13.23,16.0,24.095238095238095
T2E,max-area,LM,12,1016,2.54,22.46,16.0,19.238095238095237
T2E,max-area,RM,12,931,2.3275,22.6725,16.0,19.238095238095237
T2E,max-area,TN,13,923,2.3075,11.6925,12.0,18.772727272727273
T2E,max-area,SN,13,2179,5.4475,45.5525,20.0,21.3
T2E,max-area,MinD,11,996,2.49,22.51,20.0,20.25
T2E,max-area,MaxD,11,1318,3.295,11.205,24.0,21.36842105263158
T3A,widest-fit,LM,13,1416,3.54,13.46,27.586206896551722,11.285714285714286
T3A,widest-fit,RM,13,1416,3.54,13.46,27.586206896551722,11.285714285714286
T3A,widest-fit,TN,14,580,1.45,14.55,24.137931034482758,10.136363636363637
T3A,widest-fit,SN,11,676,1.69,11.81,31.03448275862069,11.15
T3A,widest-fit,MinD,11,1007,2.5175,13.4825,34.48275862068966,10.736842105263158
T3A,widest-fit,MaxD,17,1309,3.2725,14.7275,13.793103448275861,9.32
T3A,first-fit,LM,16,2286,5.715,9.285,20.689655172413794,13.608695652173912
T3A,first-fit,RM,16,2286,5.715,9.285,20.689655172413794,13.608695652173912
T3A,first-fit,TN,17,1468,3.67,4.33,20.689655172413794,13.652173913043478
T3A,first-fit,SN,18,3380,8.45,6.05,17.24137931034483,13.25
T3A,first-fit,MinD,17,2350,5.875,4.125,17.24137931034483,13.583333333333334
T3A,first-fit,MaxD,14,1830,4.575,4.925,27.586206896551722,15.095238095238095
T3A,fitness-number,LM,9,832,2.08,6.42,24.137931034482758,26.772727272727273
T3A,fitness-number,RM,9,832,2.08,6.42,24.137931034482758,26.772727272727273
T3A,fitness-number,TN,9,832,2.08,6.42,24.137931034482758,26.772727272727273
T3A,fitness-number,SN,9,832,2.08,6.42,24.137931034482758,26.772727272727273
T3A,fitness-number,MinD,9,832,2.08,6.42,24.137931034482758,26.772727272727273
T3A,fitness-number,MaxD,9,832,2.08,6.42,24.137931034482758,26.772727272727273
T3A,max-area,LM,11,1182,2.955,24.045,20.689655172413794,21.652173913043477
T3A,max-area,RM,11,1182,2.955,24.045,20.689655172413794,21.652173913043477
T3A,max-area,TN,12,596,1.49,27.01,13.793103448275861,16.36
T3A,max-area,SN,9,719,1.7975,30.2025,27.586206896551722,19.047619047619047
T3A,max-area,MinD,11,725,1.8125,26.6875,20.689655172413794,17.52173913043478
T3A,max-area,MaxD,11,773,1.9325,30.0675,20.689655172413794,17.47826086956522
T3B,widest-fit,LM,14,1115,2.7875,11.2125,24.137931034482758,10.909090909090908
T3B,widest-fit,RM,14,1115,2.7875,11.2125,24.137931034482758,10.909090909090908
T3B,widest-fit,TN,13,895,2.2375,15.2625,27.586206896551722,11.238095238095237
T3B,widest-fit,SN,15,1532,3.83,7.67,24.137931034482758,10.045454545454545
T3B,widest-fit,MinD,14,2471,6.1775,19.3225,20.689655172413794,11.652173913043478
T3B,widest-fit,MaxD,15,913,2.2825,12.7175,24.137931034482758,10.090909090909092
T3B,first-fit,LM,15,1760,4.4,7.1,17.24137931034483,13.375
T3B,first-fit,RM,15,1855,4.6375,5.3625,17.24137931034483,14.083333333333334
T3B,first-fit,TN,12,713,1.7825,6.7175,24.137931034482758,12.5
T3B,first-fit,SN,16,2171,5.4275,7.0725,13.793103448275861,12.56
T3B,first-fit,MinD,14,1994,4.985,7.515,20.689655172413794,12.826086956521738
T3B,first-fit,MaxD,13,1564,3.91,4.59,17.24137931034483,13.791666666666666
T3B,fitness-number,LM,10,976,2.44,7.56,27.586206896551722,18.61904761904762
T3B,fitness-number,RM,10,976,2.44,7.56,27.586206896551722,18.61904761904762
T3B,fitness-number,TN,10,976,2.44,7.56,27.586206896551722,18.61904761904762
T3B,fitness-number,SN,10,976,2.44,7.56,27.586206896551722,18.61904761904762
T3B,fitness-number,MinD,10,976,2.44,7.56,27.586206896551722,18.61904761904762
T3B,fitness-number,MaxD,10,976,2.44,7.56,27.586206896551722,18.61904761904762
T3B,max-area,LM,14,1715,4.2875,19.2125,13.793103448275861,24.6
T3B,max-area,RM,13,1691,4.2275,19.2725,13.793103448275861,25.08
T3B,max-area,TN,10,921,2.3025,17.6975,24.137931034482758,25.5
T3B,max-area,SN,13,1712,4.28,19.22,13.793103448275861,24.36
T3B,max-area,MinD,11,1070,2.675,17.325,17.24137931034483,24.5
T3B,max-area,MaxD,12,1547,3.8675,16.1325,17.24137931034483,23.791666666666668
T3C,widest-fit,LM,18,1477,3.6925,6.3075,20.689655172413794,10.73913043478261
T3C,widest-fit,RM,18,1477,3.6925,6.3075,20.689655172413794,10.73913043478261
T3C,widest-fit,TN,16,2000,5.0,10.5,27.586206896551722,12.19047619047619
T3C,widest-fit,SN,20,1927,4.8175,10.1825,13.793103448275861,10.32
T3C,widest-fit,MinD,18,901,2.2525,3.7475,17.24137931034483,11.25
T3C,widest-fit,MaxD,17,1830,4.575,10.925,20.689655172413794,11.304347826086957
T3C,first-fit,LM,19,1957,4.8925,10.6075,13.793103448275861,11.32
T3C,first-fit,RM,19,1903,4.7575,10.2425,20.689655172413794,12.608695652173912
T3C,first-fit,TN,19,2057,5.1425,3.8575,20.689655172413794,12.826086956521738
T3C,first-fit,SN,21,2478,6.195,7.805,13.793103448275861,11.72
T3C,first-fit,MinD,22,2351,5.8775,6.1225,10.344827586206897,11.5
T3C,first-fit,MaxD,15,1562,3.905,8.595,20.689655172413794,13.782608695652174
T3C,fitness-number,LM,15,1911,4.7775,6.7225,24.137931034482758,14.363636363636363
T3C,fitness-number,RM,15,1911,4.7775,6.7225,24.137931034482758,14.363636363636363
T3C,fitness-number,TN,15,1911,4.7775,6.7225,24.137931034482758,14.363636363636363
T3C,fitness-number,SN,15,1911,4.7775,6.7225,24.137931034482758,14.363636363636363
T3C,fitness-number,MinD,15,1911,4.7775,6.7225,24.137931034482758,14.363636363636363
T3C,fitness-number,MaxD,15,1911,4.7775,6.7225,24.137931034482758,14.363636363636363
T3C,max-area,LM,12,914,2.285,19.715,13.793103448275861,18.48
T3C,max-area,RM,11,942,2.355,19.645,17.24137931034483,19.416666666666668
T3C,max-area,TN,12,698,1.745,24.255,20.689655172413794,18.956521739130434
T3C,max-area,SN,13,1601,4.0025,11.4975,17.24137931034483,20.583333333333332
T3C,max-area,MinD,13,768,1.92,22.58,24.137931034482758,19.5
T3C,max-area,MaxD,11,1154,2.885,10.115,24.137931034482758,20.227272727272727
T3D,widest-fit,LM,16,1599,3.9975,11.0025,24.137931034482758,12.227272727272727
T3D,widest-fit,RM,16,1599,3.9975,11.0025,24.137931034482758,12.227272727272727
T3D,widest-fit,TN,18,1423,3.5575,3.9425,24.137931034482758,12.772727272727273
T3D,widest-fit,SN,14,1011,2.5275,13.4725,24.137931034482758,19.59090909090909
T3D,widest-fit,MinD,14,907,2.2675,13.7325,24.137931034482758,19.136363636363637
T3D,widest-fit,MaxD,18,1025,2.5625,13.4375,24.137931034482758,9.636363636363637
T3D,first-fit,LM,22,2573,6.4325,15.5675,10.344827586206897,12.538461538461538
T3D,first-fit,RM,21,2573,6.4325,15.5675,13.793103448275861,12.96
T3D,first-fit,TN,21,1406,3.515,13.985,6.896551724137931,13.296296296296296
T3D,first-fit,SN,21,3792,9.48,8.02,13.793103448275861,15.12
T3D,first-fit,MinD,20,2152,5.38,13.62,6.896551724137931,14.407407407407407
T3D,first-fit,MaxD,18,2443,6.1075,15.8925,24.137931034482758,17.40909090909091
T3D,fitness-number,LM,11,1100,2.75,27.75,24.137931034482758,19.772727272727273
T3D,fitness-number,RM,11,1100,2.75,27.75,24.137931034482758,19.772727272727273
T3D,fitness-number,TN,11,1100,2.75,27.75,24.137931034482758,19.772727272727273
T3D,fitness-number,SN,11,1100,2.75,27.75,24.137931034482758,19.772727272727273
T3D,fitness-number,MinD,11,1100,2.75,27.75,24.137931034482758,19.772727272727273
T3D,fitness-number,MaxD,11,1100,2.75,27.75,24.137931034482758,19.772727272727273
T3D,max-area,LM,12,620,1.55,23.45,20.689655172413794,18.695652173913043
T3D,max-area,RM,12,620,1.55,23.45,20.689655172413794,18.695652173913043
T3D,max-area,TN,14,883,2.2075,14.7925,13.793103448275861,17.6
T3D,max-area,SN,14,1342,3.355,30.145,17.24137931034483,17.5
T3D,max-area,MinD,11,806,2.015,22.985,20.689655172413794,18.304347826086957
T3D,max-area,MaxD,14,1296,3.24,9.76,13.793103448275861,17.44
T3E,widest-fit,LM,15,1004,2.51,6.49,24.137931034482758,9.863636363636363
T3E,widest-fit,RM,15,1454,3.635,5.365,24.137931034482758,9.863636363636363
T3E,widest-fit,TN,15,1137,2.8425,17.6575,27.586206896551722,11.19047619047619
T3E,widest-fit,SN,19,2332,5.83,2.67,17.24137931034483,10.166666666666666
T3E,widest-fit,MinD,15,2576,6.44,15.56,27.586206896551722,12.952380952380953
T3E,widest-fit,MaxD,16,1285,3.2125,6.2875,20.689655172413794,13.434782608695652
T3E,first-fit,LM,18,3039,7.5975,6.4025,17.24137931034483,14.041666666666666
T3E,first-fit,RM,18,3039,7.5975,6.4025,17.24137931034483,14.041666666666666
T3E,first-fit,TN,23,3194,7.985,10.015,10.344827586206897,15.076923076923077
T3E,first-fit,SN,18,2974,7.435,4.565,17.24137931034483,13.666666666666666
T3E,first-fit,MinD,21,3973,9.9325,3.0675,13.793103448275861,14.52
T3E,first-fit,MaxD,20,2438,6.095,5.905,17.24137931034483,13.958333333333334
T3E,fitness-number,LM,12,994,2.485,7.515,27.586206896551722,25.714285714285715
T3E,fitness-number,RM,12,994,2.485,7.515,27.586206896551722,25.714285714285715
T3E,fitness-number,TN,12,994,2.485,7.515,27.586206896551722,25.714285714285715
T3E,fitness-number,SN,12,994,2.485,7.515,27.586206896551722,25.714285714285715
T3E,fitness-number,MinD,12,994,2.485,7.515,27.586206896551722,25.714285714285715
T3E,fitness-number,MaxD,12,994,2.485,7.515,27.586206896551722,25.714285714285715
T3E,max-area,LM,18,1770,4.425,20.075,6.896551724137931,19.37037037037037
T3E,max-area,RM,18,1770,4.425,20.075,6.896551724137931,19.37037037037037
T3E,max-area,TN,18,1215,3.0375,10.9625,6.896551724137931,18.11111111111111
T3E,max-area,SN,13,1492,3.73,15.77,20.689655172413794,19.608695652173914
T3E,max-area,MinD,16,1402,3.505,30.995,13.793103448275861,20.4
T3E,max-area,MaxD,14,1147,2.8675,25.1325,17.24137931034483,20.625
T4A,widest-fit,LM,19,795,1.9875,4.0125,34.69387755102041,11.84375
T4A,widest-fit,RM,22,895,2.2375,6.7625,34.69387755102041,11.5
T4A,widest-fit,TN,15,304,0.76,9.24,46.93877551020408,11.192307692307692
T4A,widest-fit,SN,23,1240,3.1,6.9,30.612244897959183,8.911764705882353
T4A,widest-fit,MinD,22,802,2.005,9.995,30.612244897959183,10.764705882352942
T4A,widest-fit,MaxD,24,932,2.33,8.67,32.6530612244898,8
T4A,first-fit,LM,29,1470,3.675,4.825,20.408163265306122,10.282051282051283
T4A,first-fit,RM,26,1274,3.185,4.315,28.571428571428573,11.228571428571428
T4A,first-fit,TN,28,854,2.135,5.865,26.53061224489796,10.027777777777779
T4A,first-fit,SN,30,3119,7.7975,3.2025,22.448979591836736,11.578947368421053
T4A,first-fit,MinD,27,1902,4.755,5.745,32.6530612244898,12.181818181818182
T4A,first-fit,MaxD,26,2140,5.35,2.65,26.53061224489796,11.88888888888889
T4A,fitness-number,LM,11,516,1.29,10.71,34.69387755102041,29.34375
T4A,fitness-number,RM,11,516,1.29,10.71,34.69387755102041,29.34375
T4A,fitness-number,TN,11,516,1.29,10.71,34.69387755102041,29.34375
T4A,fitness-number,SN,11,516,1.29,10.71,34.69387755102041,29.34375
T4A,fitness-number,MinD,11,516,1.29,10.71,34.69387755102041,29.34375
T4A,fitness-number,MaxD,11,516,1.29,10.71,34.69387755102041,29.34375
T4A,max-area,LM,19,716,1.79,26.71,30.612244897959183,16.705882352941178
T4A,max-area,RM,19,740,1.85,26.65,30.612244897959183,16.61764705882353
T4A,max-area,TN,16,496,1.24,19.76,36.734693877551024,17.580645161290324
T4A,max-area,SN,20,1284,3.21,19.79,30.612244897959183,16.470588235294116
T4A,max-area,MinD,20,948,2.37,20.63,30.612244897959183,16.852941176470587
T4A,max-area,MaxD,18,1231,3.0775,25.4225,32.6530612244898,17.666666666666668
T4B,widest-fit,LM,23,826,2.065,9.935,36.734693877551024,8.806451612903226
T4B,widest-fit,RM,23,682,1.705,14.795,34.69387755102041,10.4375
T4B,widest-fit,TN,18,367,0.9175,4.5825,36.734693877551024,8.64516129032258
T4B,widest-fit,SN,27,1600,4.0,10.0,28.571428571428573,8.028571428571428
T4B,widest-fit,MinD,26,1207,3.0175,9.9825,32.6530612244898,8.303030303030303
T4B,widest-fit,MaxD,25,1078,2.695,7.305,28.571428571428573,7.885714285714286
T4B,first-fit,LM,26,1546,3.865,4.135,22.448979591836736,11.526315789473685
T4B,first-fit,RM,23,1050,2.625,2.375,28.571428571428573,12.057142857142857
T4B,first-fit,TN,25,893,2.2325,5.2675,26.53061224489796,10.833333333333334
T4B,first-fit,SN,28,2127,5.3175,8.1825,22.448979591836736,12.236842105263158
T4B,first-fit,MinD,27,1564,3.91,3.09,18.367346938775512,11.825
T4B,first-fit,MaxD,28,1906,4.765,7.735,26.53061224489796,11.11111111111111
T4B,fitness-number,LM,10,567,1.4175,7.5825,30.612244897959183,34.470588235294116
T4B,fitness-number,RM,10,567,1.4175,7.5825,30.612244897959183,34.470588235294116
T4B,fitness-number,TN,10,567,1.4175,7.5825,30.612244897959183,34.470588235294116
T4B,fitness-number,SN,10,567,1.4175,7.5825,30.612244897959183,34.470588235294116
T4B,fitness-number,MinD,10,567,1.4175,7.5825,30.612244897959183,34.470588235294116
T4B,fitness-number,MaxD,10,567,1.4175,7.5825,30.612244897959183,34.470588235294116
T4B,max-area,LM,14,538,1.345,18.155,36.734693877551024,17.548387096774192
T4B,max-area,RM,13,432,1.08,18.42,32.6530612244898,18.12121212121212
T4B,max-area,TN,18,686,1.715,19.285,24.489795918367346,16.37837837837838
T4B,max-area,SN,19,1070,2.675,12.325,30.612244897959183,16.11764705882353
T4B,max-area,MinD,18,803,2.0075,13.4925,26.53061224489796,15.61111111111111
T4B,max-area,MaxD,20,1009,2.5225,14.9775,20.408163265306122,15.666666666666666
T4C,widest-fit,LM,22,417,1.0425,4.9575,34.69387755102041,10.5
T4C,widest-fit,RM,22,417,1.0425,4.9575,34.69387755102041,10.5
T4C,widest-fit,TN,29,1030,2.575,2.425,24.489795918367346,8.08108108108108
T4C,widest-fit,SN,28,1710,4.275,5.725,30.612244897959183,7.823529411764706
T4C,widest-fit,MinD,20,459,1.1475,2.8525,28.571428571428573,11.628571428571428
T4C,widest-fit,MaxD,20,446,1.115,2.385,32.6530612244898,8.727272727272727
T4C,first-fit,LM,30,1581,3.9525,8.5475,24.489795918367346,12.243243243243244
T4C,first-fit,RM,32,1634,4.085,6.915,18.367346938775512,10.025
T4C,first-fit,TN,30,1338,3.345,8.655,22.448979591836736,10.81578947368421
T4C,first-fit,SN,28,1975,4.9375,6.5625,26.53061224489796,10.88888888888889
T4C,first-fit,MinD,30,1523,3.8075,4.6925,22.448979591836736,9.894736842105264
T4C,first-fit,MaxD,27,1701,4.2525,7.7475,28.571428571428573,11.571428571428571
T4C,fitness-number,LM,12,1240,3.1,14.4,32.6530612244898,25.03030303030303
T4C,fitness-number,RM,12,1240,3.1,14.4,32.6530612244898,25.03030303030303
T4C,fitness-number,TN,12,1240,3.1,14.4,32.6530612244898,25.03030303030303
T4C,fitness-number,SN,12,1240,3.1,14.4,32.6530612244898,25.03030303030303
T4C,fitness-number,MinD,12,1240,3.1,14.4,32.6530612244898,25.03030303030303
T4C,fitness-number,MaxD,12,1240,3.1,14.4,32.6530612244898,25.03030303030303
T4C,max-area,LM,23,1045,2.6125,13.3875,24.489795918367346,14.486486486486486
T4C,max-area,RM,24,1059,2.6475,13.3525,22.448979591836736,14.263157894736842
T4C,max-area,TN,25,1203,3.0075,12.9925,24.489795918367346,14.432432432432432
T4C,max-area,SN,24,1771,4.4275,11.5725,26.53061224489796,15.083333333333334
T4C,max-area,MinD,24,1167,2.9175,13.0825,24.489795918367346,14.513513513513514
T4C,max-area,MaxD,20,1020,2.55,13.45,30.612244897959183,16.41176470588235
T4D,widest-fit,LM,29,1918,4.795,18.205,30.612244897959183,8.5
T4D,widest-fit,RM,28,1682,4.205,6.295,32.6530612244898,8.727272727272727
T4D,widest-fit,TN,25,844,2.11,7.39,38.775510204081634,9.7
T4D,widest-fit,SN,27,1754,4.385,4.115,34.69387755102041,8.3125
T4D,widest-fit,MinD,27,2509,6.2725,5.7275,36.734693877551024,10.064516129032258
T4D,widest-fit,MaxD,25,1403,3.5075,3.4925,36.734693877551024,9.32258064516129
T4D,first-fit,LM,27,1845,4.6125,3.3875,26.53061224489796,11.166666666666666
T4D,first-fit,RM,29,1879,4.6975,2.8025,24.489795918367346,11.54054054054054
T4D,first-fit,TN,30,1146,2.865,5.135,18.367346938775512,8.675
T4D,first-fit,SN,30,2865,7.1625,5.8375,20.408163265306122,11.564102564102564
T4D,first-fit,MinD,29,1425,3.5625,4.4375,22.448979591836736,10
T4D,first-fit,MaxD,28,1983,4.9575,5.0425,26.53061224489796,10.555555555555555
T4D,fitness-number,LM,11,656,1.64,6.36,34.69387755102041,25.84375
T4D,fitness-number,RM,11,656,1.64,6.36,34.69387755102041,25.84375
T4D,fitness-number,TN,11,656,1.64,6.36,34.69387755102041,25.84375
T4D,fitness-number,SN,11,656,1.64,6.36,34.69387755102041,25.84375
T4D,fitness-number,MinD,11,656,1.64,6.36,34.69387755102041,25.84375
T4D,fitness-number,MaxD,11,656,1.64,6.36,34.69387755102041,25.84375
T4D,max-area,LM,20,1425,3.5625,15.4375,30.612244897959183,15.235294117647058
T4D,max-area,RM,20,1603,4.0075,14.9925,32.6530612244898,15.515151515151516
T4D,max-area,TN,22,913,2.2825,9.2175,30.612244897959183,14.941176470588236
T4D,max-area,SN,23,1885,4.7125,13.2875,30.612244897959183,15.117647058823529
T4D,max-area,MinD,18,1205,3.0125,19.9875,36.734693877551024,16.580645161290324
T4D,max-area,MaxD,16,559,1.3975,12.6025,38.775510204081634,17.2
T4E,widest-fit,LM,24,1228,3.07,3.43,36.734693877551024,8.32258064516129
T4E,widest-fit,RM,25,1251,3.1275,5.8725,32.6530612244898,8.969696969696969
T4E,widest-fit,TN,24,571,1.4275,5.0725,34.69387755102041,8.125
T4E,widest-fit,SN,25,1145,2.8625,5.6375,32.6530612244898,8.151515151515152
T4E,widest-fit,MinD,23,1247,3.1175,6.3825,32.6530612244898,9.030303030303031
T4E,widest-fit,MaxD,28,1419,3.5475,2.9525,26.53061224489796,8.027777777777779
T4E,first-fit,LM,34,1988,4.97,3.53,16.3265306122449,9.902439024390244
T4E,first-fit,RM,26,1739,4.3475,5.1525,28.571428571428573,11.6
T4E,first-fit,TN,25,1018,2.545,5.455,36.734693877551024,12.516129032258064
T4E,first-fit,SN,39,3054,7.635,11.865,8.16326530612245,9.911111111111111
T4E,first-fit,MinD,34,1903,4.7575,6.2425,18.367346938775512,10.75
T4E,first-fit,MaxD,30,2797,6.9925,8.0075,22.448979591836736,11.710526315789474
T4E,fitness-number,LM,8,266,0.665,9.335,32.6530612244898,32.09090909090909
T4E,fitness-number,RM,8,266,0.665,9.335,32.6530612244898,32.09090909090909
T4E,fitness-number,TN,8,266,0.665,9.335,32.6530612244898,32.09090909090909
T4E,fitness-number,SN,8,266,0.665,9.335,32.6530612244898,32.09090909090909
T4E,fitness-number,MinD,8,266,0.665,9.335,32.6530612244898,32.09090909090909
T4E,fitness-number,MaxD,8,266,0.665,9.335,32.6530612244898,32.09090909090909
T4E,max-area,LM,22,2029,5.0725,15.4275,36.734693877551024,13.225806451612904
T4E,max-area,RM,23,1773,4.4325,15.0675,34.69387755102041,12.09375
T4E,max-area,TN,21,1694,4.235,13.265,36.734693877551024,12.451612903225806
T4E,max-area,SN,22,2407,6.0175,13.9825,34.69387755102041,13.46875
T4E,max-area,MinD,17,919,2.2975,16.7025,44.89795918367347,13.666666666666666
T4E,max-area,MaxD,17,1725,4.3125,15.6875,42.857142857142854,13.071428571428571
T5A,widest-fit,LM,26,929,2.3225,6.6775,47.945205479452056,9.368421052631579
T5A,widest-fit,RM,28,772,1.93,6.57,45.205479452054796,9.225
T5A,widest-fit,TN,21,494,1.235,7.765,52.054794520547944,8.82857142857143
T5A,widest-fit,SN,31,1091,2.7275,9.2725,41.0958904109589,6.953488372093023
T5A,widest-fit,MinD,29,1055,2.6375,7.3625,42.465753424657535,7.190476190476191
T5A,widest-fit,MaxD,24,692,1.73,2.77,43.83561643835616,7.7073170731707314
T5A,first-fit,LM,30,756,1.89,5.11,43.83561643835616,7.975609756097561
T5A,first-fit,RM,31,1216,3.04,2.46,43.83561643835616,8.585365853658537
T5A,first-fit,TN,37,799,1.9975,6.0025,34.24657534246575,7
T5A,first-fit,SN,38,1956,4.89,7.61,38.35616438356164,6.933333333333334
T5A,first-fit,MinD,35,1488,3.72,7.28,39.726027397260275,7.613636363636363
T5A,first-fit,MaxD,38,1616,4.04,3.96,30.136986301369863,7.137254901960785
T5A,fitness-number,LM,9,149,0.3725,6.6275,32.87671232876713,31.06122448979592
T5A,fitness-number,RM,9,149,0.3725,6.6275,32.87671232876713,31.06122448979592
T5A,fitness-number,TN,9,149,0.3725,6.6275,32.87671232876713,31.06122448979592
T5A,fitness-number,SN,9,149,0.3725,6.6275,32.87671232876713,31.06122448979592
T5A,fitness-number,MinD,9,149,0.3725,6.6275,32.87671232876713,31.06122448979592
T5A,fitness-number,MaxD,9,149,0.3725,6.6275,32.87671232876713,31.06122448979592
T5A,max-area,LM,25,1201,3.0025,8.9975,42.465753424657535,14.095238095238095
T5A,max-area,RM,26,1334,3.335,8.665,42.465753424657535,14.023809523809524
T5A,max-area,TN,24,944,2.36,16.14,39.726027397260275,14.522727272727273
T5A,max-area,SN,25,1581,3.9525,15.5475,42.465753424657535,14.857142857142858
T5A,max-area,MinD,27,1063,2.6575,16.3425,36.986301369863014,13.978260869565217
T5A,max-area,MaxD,32,2071,5.1775,15.3225,34.24657534246575,13.75
T5B,widest-fit,LM,39,1847,4.6175,10.8825,38.35616438356164,6.888888888888889
T5B,widest-fit,RM,26,572,1.43,9.07,46.57534246575342,7.153846153846154
T5B,widest-fit,TN,30,722,1.805,3.195,38.35616438356164,8.71111111111111
T5B,widest-fit,SN,20,560,1.4,10.6,54.794520547945204,11.545454545454545
T5B,widest-fit,MinD,24,630,1.575,4.425,50.68493150684932,7.666666666666667
T5B,widest-fit,MaxD,33,885,2.2125,6.7875,39.726027397260275,8.454545454545455
T5B,first-fit,LM,32,1513,3.7825,4.2175,45.205479452054796,10.2
T5B,first-fit,RM,28,1536,3.84,4.66,52.054794520547944,10.82857142857143
T5B,first-fit,TN,34,1507,3.7675,6.2325,38.35616438356164,9.311111111111112
T5B,first-fit,SN,33,1355,3.3875,5.1125,43.83561643835616,9.560975609756097
T5B,first-fit,MinD,39,1486,3.715,3.285,34.24657534246575,8.541666666666666
T5B,first-fit,MaxD,31,1340,3.35,4.65,46.57534246575342,9.923076923076923
T5B,fitness-number,LM,5,53,0.1325,5.3675,27.397260273972602,38.9811320754717
T5B,fitness-number,RM,5,53,0.1325,5.3675,27.397260273972602,38.9811320754717
T5B,fitness-number,TN,5,53,0.1325,5.3675,27.397260273972602,38.9811320754717
T5B,fitness-number,SN,5,53,0.1325,5.3675,27.397260273972602,38.9811320754717
T5B,fitness-number,MinD,5,53,0.1325,5.3675,27.397260273972602,38.9811320754717
T5B,fitness-number,MaxD,5,53,0.1325,5.3675,27.397260273972602,38.9811320754717
T5B,max-area,LM,26,1331,3.3275,9.1725,36.986301369863014,15.130434782608695
T5B,max-area,RM,24,1177,2.9425,9.5575,42.465753424657535,15.619047619047619
T5B,max-area,TN,19,628,1.57,8.43,46.57534246575342,17.564102564102566
T5B,max-area,SN,17,1256,3.14,17.86,50.68493150684932,18.805555555555557
T5B,max-area,MinD,26,1058,2.645,8.855,39.726027397260275,15.568181818181818
T5B,max-area,MaxD,19,803,2.0075,18.9925,42.465753424657535,17.023809523809526
T5C,widest-fit,LM,28,1019,2.5475,3.9525,46.57534246575342,7.615384615384615
T5C,widest-fit,RM,28,1019,2.5475,3.9525,46.57534246575342,7.615384615384615
T5C,widest-fit,TN,26,595,1.4875,5.0125,49.31506849315068,7.324324324324325
T5C,widest-fit,SN,27,882,2.205,6.795,46.57534246575342,8.153846153846153
T5C,widest-fit,MinD,28,673,1.6825,9.3175,46.57534246575342,9
T5C,widest-fit,MaxD,31,1598,3.995,10.005,46.57534246575342,7.17948717948718
T5C,first-fit,LM,33,1514,3.785,6.715,41.0958904109589,10.30232558139535
T5C,first-fit,RM,34,1200,3.0,3.5,39.726027397260275,10.090909090909092
T5C,first-fit,TN,42,915,2.2875,4.7125,30.136986301369863,9.450980392156863
T5C,first-fit,SN,37,1642,4.105,5.895,36.986301369863014,9.695652173913043
T5C,first-fit,MinD,46,2248,5.62,5.38,26.027397260273972,9.537037037037036
T5C,first-fit,MaxD,39,1976,4.94,12.56,35.61643835616438,9.76595744680851
T5C,fitness-number,LM,7,266,0.665,8.835,27.397260273972602,44.9622641509434
T5C,fitness-number,RM,7,266,0.665,8.835,27.397260273972602,44.9622641509434
T5C,fitness-number,TN,7,266,0.665,8.835,27.397260273972602,44.9622641509434
T5C,fitness-number,SN,7,266,0.665,8.835,27.397260273972602,44.9622641509434
T5C,fitness-number,MinD,7,266,0.665,8.835,27.397260273972602,44.9622641509434
T5C,fitness-number,MaxD,7,266,0.665,8.835,27.397260273972602,44.9622641509434
T5C,max-area,LM,20,375,0.9375,11.0625,50.68493150684932,10.11111111111111
T5C,max-area,RM,20,414,1.035,10.965,50.68493150684932,10.11111111111111
T5C,max-area,TN,12,111,0.2775,11.7225,56.16438356164384,10.96875
T5C,max-area,SN,20,802,2.005,6.995,47.945205479452056,9.473684210526315
T5C,max-area,MinD,18,527,1.3175,7.6825,53.42465753424658,9.941176470588236
T5C,max-area,MaxD,23,717,1.7925,10.2075,41.0958904109589,9.511627906976743
T5D,widest-fit,LM,32,756,1.89,6.61,41.0958904109589,7.093023255813954
T5D,widest-fit,RM,34,1336,3.34,5.16,38.35616438356164,7.488888888888889
T5D,widest-fit,TN,28,698,1.745,7.255,45.205479452054796,7.6
T5D,widest-fit,SN,37,1463,3.6575,7.3425,35.61643835616438,6.76595744680851
T5D,widest-fit,MinD,35,1285,3.2125,5.7875,34.24657534246575,7.354166666666667
T5D,widest-fit,MaxD,37,1935,4.8375,7.1625,36.986301369863014,7.3478260869565215
T5D,first-fit,LM,41,1761,4.4025,3.5975,28.767123287671232,7.634615384615385
T5D,first-fit,RM,37,1679,4.1975,4.3025,32.87671232876713,7.591836734693878
T5D,first-fit,TN,42,1098,2.745,4.755,26.027397260273972,7.092592592592593
T5D,first-fit,SN,43,2766,6.915,4.085,23.28767123287671,7.482142857142857
T5D,first-fit,MinD,37,2072,5.18,3.32,30.136986301369863,8.156862745098039
