instance,core,seed,initial,best,lb,gap_pct,elapsed_s,packs
BKW11,stage2-best,3,151,151,150,0.6667,20.0,764
BKW11,stage2-best,7,151,150,150,0.0000,16.9,635
BKW11,stage2-best,8,151,151,150,0.6667,20.0,751
BKW11,stage2-best,10,151,150,150,0.0000,19.8,744
BKW12,classic-bf,1,305,305,300,1.6667,20.0,2348
BKW12,classic-bf,2,305,304,300,1.3333,20.0,2488
BKW12,classic-bf,3,305,304,300,1.3333,20.0,2582
BKW12,classic-bf,4,305,304,300,1.3333,20.0,2530
BKW12,classic-bf,5,305,305,300,1.6667,20.0,2576
BKW12,classic-bf,6,305,304,300,1.3333,20.0,2493
BKW12,classic-bf,7,305,304,300,1.3333,20.0,2551
BKW12,classic-bf,8,305,304,300,1.3333,20.0,2566
BKW12,classic-bf,9,305,304,300,1.3333,20.0,2557
BKW12,classic-bf,10,305,304,300,1.3333,20.0,2543
BKW12,stage1-best,1,306,304,300,1.3333,20.0,3021
BKW12,stage1-best,2,306,304,300,1.3333,20.0,2949
BKW12,stage1-best,3,306,304,300,1.3333,20.0,2908
BKW12,stage1-best,4,306,304,300,1.3333,20.0,2860
BKW12,stage1-best,5,306,304,300,1.3333,20.0,2746
BKW12,stage1-best,6,306,304,300,1.3333,20.0,2800
BKW12,stage1-best,7,306,305,300,1.6667,20.0,2802
BKW12,stage1-best,8,306,305,300,1.6667,20.0,2767
BKW12,stage1-best,9,306,304,300,1.3333,20.0,2813
BKW12,stage1-best,10,306,304,300,1.3333,20.0,2868
BKW12,stage2-best,1,301,301,300,0.3333,20.0,298
BKW12,stage2-best,2,301,301,300,0.3333,20.0,297
BKW12,stage2-best,3,301,301,300,0.3333,20.0,301
BKW12,stage2-best,4,301,301,300,0.3333,20.0,304
BKW12,stage2-best,5,301,301,300,0.3333,20.0,304
BKW12,stage2-best,6,301,301,300,0.3333,20.0,302
BKW12,stage2-best,7,301,301,300,0.3333,20.0,307
BKW12,stage2-best,8,301,301,300,0.3333,20.1,305
BKW12,stage2-best,9,301,301,300,0.3333,20.0,304
BKW12,stage2-best,10,301,301,300,0.3333,20.0,306
BKW13,classic-bf,1,965,963,960,0.3125,20.0,69
BKW13,classic-bf,2,965,964,960,0.4167,20.1,69
BKW13,classic-bf,3,965,964,960,0.4167,20.2,71
BKW13,classic-bf,4,965,963,960,0.3125,20.0,68
BKW13,classic-bf,5,965,964,960,0.4167,20.2,67
BKW13,classic-bf,6,965,965,960,0.5208,20.1,68
BKW13,classic-bf,7,965,964,960,0.4167,20.1,66
BKW13,classic-bf,8,965,964,960,0.4167,20.1,60
BKW13,classic-bf,9,965,964,960,0.4167,20.0,64
BKW13,classic-bf,10,965,964,960,0.4167,20.2,65
BKW13,stage1-best,1,968,967,960,0.7292,20.3,71
BKW13,stage1-best,2,968,967,960,0.7292,20.2,71
BKW13,stage1-best,3,968,967,960,0.7292,20.0,69
BKW13,stage1-best,4,968,966,960,0.6250,20.3,72
BKW13,stage1-best,5,968,967,960,0.7292,20.1,71
BKW13,stage1-best,6,968,968,960,0.8333,20.1,71
BKW13,stage1-best,7,968,967,960,0.7292,20.2,71
BKW13,stage1-best,8,968,966,960,0.6250,20.0,70
BKW13,stage1-best,9,968,967,960,0.7292,20.3,72
BKW13,stage1-best,10,968,966,960,0.6250,20.3,72
BKW13,stage2-best,1,962,962,960,0.2083,21.3,8
BKW13,stage2-best,2,962,961,960,0.1042,21.7,8
BKW13,stage2-best,3,962,962,960,0.2083,21.9,8
BKW13,stage2-best,4,962,962,960,0.2083,22.0,8
BKW13,stage2-best,5,962,962,960,0.2083,21.8,8
BKW13,stage2-best,6,962,962,960,0.2083,21.6,8
BKW13,stage2-best,7,962,962,960,0.2083,21.2,8
BKW13,stage2-best,8,962,961,960,0.1042,20.8,8
BKW13,stage2-best,9,962,962,960,0.2083,20.5,9
BKW13,stage2-best,10,962,962,960,0.2083,20.3,9
