instance,n_items,ordering,selection,placement,tower,height,lower_bound,gap_pct
ZDF9,5032,width,first-fit,LM,True,5628,5172,8.8167
ZDF9,5032,width,first-fit,TN,False,5546,5172,7.2312
ZDF9,5032,width,first-fit,TN,True,5546,5172,7.2312
ZDF9,5032,width,first-fit,SN,False,5687,5172,9.9575
ZDF9,5032,width,first-fit,SN,True,5687,5172,9.9575
ZDF9,5032,width,fitness-number,LM,False,5327,5172,2.9969
ZDF9,5032,width,fitness-number,LM,True,5327,5172,2.9969
ZDF9,5032,width,fitness-number,TN,False,5327,5172,2.9969
ZDF9,5032,width,fitness-number,TN,True,5327,5172,2.9969
ZDF9,5032,width,fitness-number,SN,False,5327,5172,2.9969
ZDF9,5032,width,fitness-number,SN,True,5327,5172,2.9969
ZDF9,5032,perimeter,widest-fit,LM,False,5609,5172,8.4493
ZDF9,5032,perimeter,widest-fit,LM,True,5609,5172,8.4493
ZDF9,5032,perimeter,widest-fit,TN,False,5578,5172,7.8500
ZDF9,5032,perimeter,widest-fit,TN,True,5578,5172,7.8500
ZDF9,5032,perimeter,widest-fit,SN,False,5632,5172,8.8940
ZDF9,5032,perimeter,widest-fit,SN,True,5632,5172,8.8940
ZDF9,5032,perimeter,first-fit,LM,False,5659,5172,9.4161
ZDF9,5032,perimeter,first-fit,LM,True,5659,5172,9.4161
ZDF9,5032,perimeter,first-fit,TN,False,5522,5172,6.7672
ZDF9,5032,perimeter,first-fit,TN,True,5522,5172,6.7672
ZDF9,5032,perimeter,first-fit,SN,False,5715,5172,10.4988
ZDF9,5032,perimeter,first-fit,SN,True,5715,5172,10.4988
ZDF9,5032,perimeter,fitness-number,LM,False,5597,5172,8.2173
ZDF9,5032,perimeter,fitness-number,LM,True,5597,5172,8.2173
ZDF9,5032,perimeter,fitness-number,TN,False,5597,5172,8.2173
ZDF9,5032,perimeter,fitness-number,TN,True,5597,5172,8.2173
ZDF9,5032,perimeter,fitness-number,SN,False,5597,5172,8.2173
ZDF9,5032,perimeter,fitness-number,SN,True,5597,5172,8.2173
ZDF9,5032,area,widest-fit,LM,False,5609,5172,8.4493
ZDF9,5032,area,widest-fit,LM,True,5609,5172,8.4493
ZDF9,5032,area,widest-fit,TN,False,5578,5172,7.8500
ZDF9,5032,area,widest-fit,TN,True,5578,5172,7.8500
ZDF9,5032,area,widest-fit,SN,False,5632,5172,8.8940
ZDF9,5032,area,widest-fit,SN,True,5632,5172,8.8940
ZDF9,5032,area,first-fit,LM,False,5454,5172,5.4524
ZDF9,5032,area,first-fit,LM,True,5454,5172,5.4524
ZDF9,5032,area,first-fit,TN,False,5622,5172,8.7007
ZDF9,5032,area,first-fit,TN,True,5622,5172,8.7007
ZDF9,5032,area,first-fit,SN,False,5604,5172,8.3527
ZDF9,5032,area,first-fit,SN,True,5604,5172,8.3527
ZDF9,5032,area,fitness-number,LM,False,5393,5172,4.2730
ZDF9,5032,area,fitness-number,LM,True,5393,5172,4.2730
ZDF9,5032,area,fitness-number,TN,False,5393,5172,4.2730
ZDF9,5032,area,fitness-number,TN,True,5393,5172,4.2730
ZDF9,5032,area,fitness-number,SN,False,5393,5172,4.2730
ZDF9,5032,area,fitness-number,SN,True,5393,5172,4.2730
ZDF9,5032,height,widest-fit,LM,False,5609,5172,8.4493
ZDF9,5032,height,widest-fit,LM,True,5609,5172,8.4493
ZDF9,5032,height,widest-fit,TN,False,5578,5172,7.8500
ZDF9,5032,height,widest-fit,TN,True,5578,5172,7.8500
ZDF9,5032,height,widest-fit,SN,False,5632,5172,8.8940
ZDF9,5032,height,widest-fit,SN,True,5632,5172,8.8940
ZDF9,5032,height,first-fit,LM,False,5834,5172,12.7997
ZDF9,5032,height,first-fit,LM,True,5834,5172,12.7997
ZDF9,5032,height,first-fit,TN,False,5886,5172,13.8051
ZDF9,5032,height,first-fit,TN,True,5886,5172,13.8051
ZDF9,5032,height,first-fit,SN,False,5886,5172,13.8051
ZDF9,5032,height,first-fit,SN,True,5886,5172,13.8051
ZDF9,5032,height,fitness-number,LM,False,5881,5172,13.7084
ZDF9,5032,height,fitness-number,LM,True,5806,5172,12.2583
ZDF9,5032,height,fitness-number,TN,False,5881,5172,13.7084
ZDF9,5032,height,fitness-number,TN,True,5806,5172,12.2583
ZDF9,5032,height,fitness-number,SN,False,5881,5172,13.7084
ZDF9,5032,height,fitness-number,SN,True,5806,5172,12.2583
