instance,group,n_items,arm,ordering,selection,placement,tower_removal,vertical_niche,engine,height,lower_bound,gap_pct,raises,buried_pct,top_waste_pct,time_ms
PVC10013,c,100,grid,width,widest-fit,TN,F,F,measure,757,688,10.0291,61,4.4978,5.5974,5.2
PVC10013,c,100,grid,width,widest-fit,TN,F,T,solve,753,688,9.4477,,,,11.8
PVC10013,c,100,grid,width,widest-fit,TN,T,F,measure,757,688,10.0291,61,4.4978,5.5974,4.8
PVC10013,c,100,grid,width,widest-fit,TN,T,T,solve,753,688,9.4477,,,,7.7
PVC10013,c,100,grid,width,widest-fit,SN,F,F,measure,785,688,14.0988,74,10.4839,3.6811,5.0
PVC10013,c,100,grid,width,widest-fit,SN,F,T,solve,756,688,9.8837,,,,6.1
PVC10013,c,100,grid,width,widest-fit,SN,T,F,measure,785,688,14.0988,74,10.4839,3.6811,4.9
PVC10013,c,100,grid,width,widest-fit,SN,T,T,solve,756,688,9.8837,,,,5.5
PVC10013,c,100,grid,width,widest-fit,MinD,F,F,measure,766,688,11.3372,71,5.2578,6.1455,6.0
PVC10013,c,100,grid,width,widest-fit,MinD,F,T,solve,743,688,7.9942,,,,6.1
PVC10013,c,100,grid,width,widest-fit,MinD,T,F,measure,766,688,11.3372,71,5.2578,6.1455,6.8
PVC10013,c,100,grid,width,widest-fit,MinD,T,T,solve,743,688,7.9942,,,,6.9
PVC10013,c,100,grid,width,widest-fit,MaxD,F,F,measure,778,688,13.0814,68,7.7472,5.4003,4.9
PVC10013,c,100,grid,width,widest-fit,MaxD,F,T,solve,768,688,11.6279,,,,7.2
PVC10013,c,100,grid,width,widest-fit,MaxD,T,F,measure,778,688,13.0814,68,7.7472,5.4003,5.3
PVC10013,c,100,grid,width,widest-fit,MaxD,T,T,solve,768,688,11.6279,,,,6.9
PVC10013,c,100,grid,width,first-fit,LM,F,F,measure,752,688,9.3023,73,5.6815,3.6869,4.8
PVC10013,c,100,grid,width,first-fit,LM,F,T,solve,758,688,10.1744,,,,12.1
PVC10013,c,100,grid,width,first-fit,LM,T,F,measure,752,688,9.3023,73,5.6815,3.6869,7.5
PVC10013,c,100,grid,width,first-fit,LM,T,T,solve,758,688,10.1744,,,,7.2
PVC10013,c,100,grid,width,first-fit,RM,F,F,measure,766,688,11.3372,75,7.4592,3.9442,5.0
PVC10013,c,100,grid,width,first-fit,RM,F,T,solve,761,688,10.6105,,,,6.5
PVC10013,c,100,grid,width,first-fit,RM,T,F,measure,766,688,11.3372,75,7.4592,3.9442,5.1
PVC10013,c,100,grid,width,first-fit,RM,T,T,solve,761,688,10.6105,,,,6.8
PVC10013,c,100,grid,width,first-fit,MinD,F,F,measure,752,688,9.3023,72,5.2651,4.1033,4.7
PVC10013,c,100,grid,width,first-fit,MinD,F,T,solve,755,688,9.7384,,,,6.1
PVC10013,c,100,grid,width,first-fit,MinD,T,F,measure,752,688,9.3023,72,5.2651,4.1033,5.3
PVC10013,c,100,grid,width,first-fit,MinD,T,T,solve,755,688,9.7384,,,,4.8
PVC10013,c,100,grid,width,first-fit,MaxD,F,F,measure,762,688,10.7558,77,6.1958,4.6262,5.3
PVC10013,c,100,grid,width,first-fit,MaxD,F,T,solve,756,688,9.8837,,,,7.3
PVC10013,c,100,grid,width,first-fit,MaxD,T,F,measure,762,688,10.7558,77,6.1958,4.6262,4.9
PVC10013,c,100,grid,width,first-fit,MaxD,T,T,solve,756,688,9.8837,,,,6.7
PVC10013,c,100,grid,width,first-fit,TN,F,F,measure,752,688,9.3023,78,4.4250,4.9435,5.2
PVC10013,c,100,grid,width,first-fit,TN,F,T,solve,746,688,8.4302,,,,6.9
PVC10013,c,100,grid,width,first-fit,TN,T,F,measure,752,688,9.3023,78,4.4250,4.9435,4.9
PVC10013,c,100,grid,width,first-fit,TN,T,T,solve,746,688,8.4302,,,,8.6
PVC10013,c,100,grid,width,first-fit,SN,F,F,measure,791,688,14.9709,70,10.5401,4.4969,7.1
PVC10013,c,100,grid,width,first-fit,SN,F,T,solve,789,688,14.6802,,,,6.7
PVC10013,c,100,grid,width,first-fit,SN,T,F,measure,791,688,14.9709,70,10.5401,4.4969,4.9
PVC10013,c,100,grid,width,first-fit,SN,T,T,solve,789,688,14.6802,,,,6.7
PVC10013,c,100,grid,width,tre,TN,F,F,measure,749,688,8.8663,61,4.1930,4.7394,4.8
PVC10013,c,100,grid,width,tre,TN,F,T,solve,756,688,9.8837,,,,9.1
PVC10013,c,100,grid,width,tre,TN,T,F,measure,749,688,8.8663,61,4.1930,4.7394,5.8
PVC10013,c,100,grid,width,tre,TN,T,T,solve,756,688,9.8837,,,,7.2
PVC10013,c,100,grid,width,tre,SN,F,F,measure,770,688,11.9186,61,8.3250,3.6597,5.2
PVC10013,c,100,grid,width,tre,SN,F,T,solve,770,688,11.9186,,,,7.9
PVC10013,c,100,grid,width,tre,SN,T,F,measure,770,688,11.9186,61,8.3250,3.6597,5.0
PVC10013,c,100,grid,width,tre,SN,T,T,solve,770,688,11.9186,,,,7.5
PVC10013,c,100,grid,width,tre,MinD,F,F,measure,764,688,11.0465,65,6.0119,5.1007,5.6
PVC10013,c,100,grid,width,tre,MinD,F,T,solve,756,688,9.8837,,,,7.8
PVC10013,c,100,grid,width,tre,MinD,T,F,measure,764,688,11.0465,65,6.0119,5.1007,4.7
PVC10013,c,100,grid,width,tre,MinD,T,T,solve,756,688,9.8837,,,,8.5
PVC10013,c,100,grid,width,tre,MaxD,F,F,measure,760,688,10.4651,68,6.7161,3.8151,5.6
PVC10013,c,100,grid,width,tre,MaxD,F,T,solve,752,688,9.3023,,,,7.9
PVC10013,c,100,grid,width,tre,MaxD,T,F,measure,760,688,10.4651,68,6.7161,3.8151,5.4
PVC10013,c,100,grid,width,tre,MaxD,T,T,solve,752,688,9.3023,,,,7.9
PVC10013,c,100,grid,width,nre,LM,F,F,measure,752,688,9.3023,40,3.9612,5.4073,6.2
PVC10013,c,100,grid,width,nre,LM,F,T,solve,781,688,13.5174,,,,7.9
PVC10013,c,100,grid,width,nre,LM,T,F,measure,752,688,9.3023,40,3.9612,5.4073,4.6
PVC10013,c,100,grid,width,nre,LM,T,T,solve,781,688,13.5174,,,,9.5
PVC10013,c,100,grid,width,nre,RM,F,F,measure,752,688,9.3023,40,3.9612,5.4073,4.9
PVC10013,c,100,grid,width,nre,RM,F,T,solve,761,688,10.6105,,,,7.6
PVC10013,c,100,grid,width,nre,RM,T,F,measure,752,688,9.3023,40,3.9612,5.4073,5.3
PVC10013,c,100,grid,width,nre,RM,T,T,solve,761,688,10.6105,,,,7.8
PVC10013,c,100,grid,width,nre,TN,F,F,measure,761,688,10.6105,40,3.7512,6.9254,6.2
PVC10013,c,100,grid,width,nre,TN,F,T,solve,757,688,10.0291,,,,6.3
PVC10013,c,100,grid,width,nre,TN,T,F,measure,761,688,10.6105,40,3.7512,6.9254,5.3
PVC10013,c,100,grid,width,nre,TN,T,T,solve,757,688,10.0291,,,,8.4
PVC10013,c,100,grid,width,nre,SN,F,F,measure,773,688,12.3547,49,7.6488,4.7719,6.2
PVC10013,c,100,grid,width,nre,SN,F,T,solve,773,688,12.3547,,,,7.6
PVC10013,c,100,grid,width,nre,SN,T,F,measure,773,688,12.3547,49,7.6488,4.7719,4.2
PVC10013,c,100,grid,width,nre,SN,T,T,solve,773,688,12.3547,,,,9.0
PVC10013,c,100,grid,width,nre,MinD,F,F,measure,745,688,8.2849,45,2.6010,5.7500,4.2
PVC10013,c,100,grid,width,nre,MinD,F,T,solve,739,688,7.4128,,,,6.7
PVC10013,c,100,grid,width,nre,MinD,T,F,measure,745,688,8.2849,45,2.6010,5.7500,5.5
PVC10013,c,100,grid,width,nre,MinD,T,T,solve,739,688,7.4128,,,,7.3
PVC10013,c,100,grid,width,nre,MaxD,F,F,measure,764,688,11.0465,54,5.9600,5.1526,5.5
PVC10013,c,100,grid,width,nre,MaxD,F,T,solve,780,688,13.3721,,,,8.5
PVC10013,c,100,grid,width,nre,MaxD,T,F,measure,764,688,11.0465,54,5.9600,5.1526,4.6
PVC10013,c,100,grid,width,nre,MaxD,T,T,solve,780,688,13.3721,,,,9.0
PVC10013,c,100,grid,width,fitness-number,LM,F,F,measure,727,688,5.6686,32,1.5121,4.2227,5.8
PVC10013,c,100,grid,width,fitness-number,LM,F,T,solve,743,688,7.9942,,,,9.5
PVC10013,c,100,grid,width,fitness-number,LM,T,F,measure,727,688,5.6686,32,1.5121,4.2227,5.8
PVC10013,c,100,grid,width,fitness-number,LM,T,T,solve,743,688,7.9942,,,,8.1
PVC10013,c,100,grid,width,fitness-number,RM,F,F,measure,727,688,5.6686,32,1.5121,4.2227,6.5
PVC10013,c,100,grid,width,fitness-number,RM,F,T,solve,743,688,7.9942,,,,8.3
PVC10013,c,100,grid,width,fitness-number,RM,T,F,measure,727,688,5.6686,32,1.5121,4.2227,6.2
PVC10013,c,100,grid,width,fitness-number,RM,T,T,solve,743,688,7.9942,,,,7.3
PVC10013,c,100,grid,width,fitness-number,TN,F,F,measure,727,688,5.6686,32,1.5121,4.2227,6.3
PVC10013,c,100,grid,width,fitness-number,TN,F,T,solve,743,688,7.9942,,,,9.0
PVC10013,c,100,grid,width,fitness-number,TN,T,F,measure,727,688,5.6686,32,1.5121,4.2227,6.6
PVC10013,c,100,grid,width,fitness-number,TN,T,T,solve,743,688,7.9942,,,,9.0
PVC10013,c,100,grid,width,fitness-number,SN,F,F,measure,727,688,5.6686,32,1.5121,4.2227,5.8
PVC10013,c,100,grid,width,fitness-number,SN,F,T,solve,743,688,7.9942,,,,7.3
PVC10013,c,100,grid,width,fitness-number,SN,T,F,measure,727,688,5.6686,32,1.5121,4.2227,5.2
PVC10013,c,100,grid,width,fitness-number,SN,T,T,solve,743,688,7.9942,,,,6.9
PVC10013,c,100,grid,width,fitness-number,MinD,F,F,measure,727,688,5.6686,32,1.5121,4.2227,6.1
PVC10013,c,100,grid,width,fitness-number,MinD,F,T,solve,743,688,7.9942,,,,7.2
PVC10013,c,100,grid,width,fitness-number,MinD,T,F,measure,727,688,5.6686,32,1.5121,4.2227,6.4
PVC10013,c,100,grid,width,fitness-number,MinD,T,T,solve,743,688,7.9942,,,,8.1
PVC10013,c,100,grid,width,fitness-number,MaxD,F,F,measure,727,688,5.6686,32,1.5121,4.2227,5.8
PVC10013,c,100,grid,width,fitness-number,MaxD,F,T,solve,743,688,7.9942,,,,7.1
PVC10013,c,100,grid,width,fitness-number,MaxD,T,F,measure,727,688,5.6686,32,1.5121,4.2227,4.5
PVC10013,c,100,grid,width,fitness-number,MaxD,T,T,solve,743,688,7.9942,,,,11.2
PVC10013,c,100,grid,width,max-area,LM,F,F,measure,782,688,13.6628,66,7.7424,5.9865,7.2
PVC10013,c,100,grid,width,max-area,LM,F,T,solve,774,688,12.5000,,,,9.4
PVC10013,c,100,grid,width,max-area,LM,T,F,measure,782,688,13.6628,66,7.7424,5.9865,7.2
PVC10013,c,100,grid,width,max-area,LM,T,T,solve,774,688,12.5000,,,,9.1
PVC10013,c,100,grid,width,max-area,RM,F,F,measure,765,688,11.1919,66,6.5641,4.6939,6.6
PVC10013,c,100,grid,width,max-area,RM,F,T,solve,768,688,11.6279,,,,7.4
PVC10013,c,100,grid,width,max-area,RM,T,F,measure,765,688,11.1919,66,6.5641,4.6939,7.9
PVC10013,c,100,grid,width,max-area,RM,T,T,solve,768,688,11.6279,,,,7.1
PVC10013,c,100,grid,width,max-area,TN,F,F,measure,744,688,8.1395,68,3.5169,4.6888,6.6
PVC10013,c,100,grid,width,max-area,TN,F,T,solve,740,688,7.5581,,,,7.7
PVC10013,c,100,grid,width,max-area,TN,T,F,measure,744,688,8.1395,68,3.5169,4.6888,7.0
PVC10013,c,100,grid,width,max-area,TN,T,T,solve,740,688,7.5581,,,,8.5
PVC10013,c,100,grid,width,max-area,SN,F,F,measure,780,688,13.3721,66,9.6023,3.8359,5.4
PVC10013,c,100,grid,width,max-area,SN,F,T,solve,785,688,14.0988,,,,7.5
PVC10013,c,100,grid,width,max-area,SN,T,F,measure,780,688,13.3721,66,9.6023,3.8359,11.0
PVC10013,c,100,grid,width,max-area,SN,T,T,solve,785,688,14.0988,,,,8.0
PVC10013,c,100,grid,width,tre,LM,F,F,measure,748,688,8.7209,58,5.0968,3.6903,20.0
PVC10013,c,100,grid,width,tre,LM,F,T,solve,747,688,8.5756,,,,90.2
PVC10013,c,100,grid,width,tre,LM,T,F,measure,748,688,8.7209,58,5.0968,3.6903,26.1
PVC10013,c,100,grid,width,tre,LM,T,T,solve,747,688,8.5756,,,,6.2
PVC10013,c,100,grid,width,tre,RM,F,F,measure,747,688,8.5756,57,4.6615,3.9802,8.9
PVC10013,c,100,grid,width,tre,RM,F,T,solve,758,688,10.1744,,,,7.1
PVC10013,c,100,grid,width,tre,RM,T,F,measure,747,688,8.5756,57,4.6615,3.9802,4.8
PVC10013,c,100,grid,width,tre,RM,T,T,solve,758,688,10.1744,,,,7.1
PVC10013,c,100,pmix,perimeter,tre,RM,T,F,solve,771,688,12.0640,,,,5.1
PVC10013,c,100,pmix,perimeter,first-fit,TN,T,F,solve,748,688,8.7209,,,,4.1
PVC10013,c,100,pmix,area,nre,MinD,T,T,solve,753,688,9.4477,,,,7.3
PVC10013,c,100,pmix,perimeter,nre,LM,T,F,solve,771,688,12.0640,,,,5.5
PVC10013,c,100,ponovn,perimeter,fitness-number,SN,T,F,solve,732,688,6.3953,,,,7.6
PVC10013,c,100,ponovn,area,widest-fit,MaxD,T,F,solve,778,688,13.0814,,,,4.3
PVC10013,c,100,ponovn,area,fitness-number,LM,T,F,solve,757,688,10.0291,,,,6.6
PVC10013,c,100,ponovn,perimeter,first-fit,TN,T,F,solve,748,688,8.7209,,,,7.7
PVC10013,c,100,grid,width,max-area,MinD,F,F,measure,778,688,13.0814,68,8.3291,4.8185,7.0
PVC10013,c,100,grid,width,max-area,MinD,F,T,solve,743,688,7.9942,,,,7.7
PVC10013,c,100,grid,width,max-area,MinD,T,F,measure,778,688,13.0814,68,8.3291,4.8185,12.0
PVC10013,c,100,grid,width,max-area,MinD,T,T,solve,743,688,7.9942,,,,8.1
PVC10013,c,100,grid,width,max-area,MaxD,F,F,measure,758,688,10.1744,68,5.9650,4.2756,6.4
PVC10013,c,100,grid,width,max-area,MaxD,F,T,solve,767,688,11.4826,,,,10.5
PVC10013,c,100,grid,width,max-area,MaxD,T,F,measure,758,688,10.1744,68,5.9650,4.2756,6.7
PVC10013,c,100,grid,width,max-area,MaxD,T,T,solve,767,688,11.4826,,,,9.7
PVC10013,c,100,pmix,perimeter,fitness-number,SN,T,F,solve,732,688,6.3953,,,,11.5
PVC10013,c,100,pmix,area,widest-fit,MaxD,T,F,solve,778,688,13.0814,,,,5.4
PVC10013,c,100,pmix,area,fitness-number,LM,T,F,solve,757,688,10.0291,,,,6.6
PVC10013,c,100,pmix,perimeter,tre,TN,T,T,solve,740,688,7.5581,,,,8.8
PVC10013,c,100,pmix,diagonal,fitness-number,LM,T,T,solve,757,688,10.0291,,,,5.6
PVC10013,c,100,pmix,maxside,fitness-number,MinD,T,T,solve,743,688,7.9942,,,,8.3
PVC10013,c,100,pmix,maxside,widest-fit,MinD,T,T,solve,743,688,7.9942,,,,6.7
PVC10013,c,100,pmix,perimeter,nre,MinD,T,T,solve,735,688,6.8314,,,,8.9
PVC10013,c,100,ponovn,perimeter,tre,MinD,T,F,solve,766,688,11.3372,,,,4.5
PVC10013,c,100,ponovn,perimeter,first-fit,LM,T,F,solve,794,688,15.4070,,,,7.0
PVC10013,c,100,ponovn,diagonal,tre,TN,T,F,solve,755,688,9.7384,,,,8.2
PVC10013,c,100,ponovn,perimeter,nre,TN,T,F,solve,752,688,9.3023,,,,5.1
PVC10013,c,100,ponovn,perimeter,nre,LM,T,F,solve,771,688,12.0640,,,,5.3
PVC10013,c,100,ponovn,maxside,fitness-number,LM,T,F,solve,727,688,5.6686,,,,6.0
PVC10013,c,100,ponovn,height,fitness-number,LM,F,F,solve,744,688,8.1395,,,,8.1
PVC10013,c,100,ponovn,perimeter,tre,RM,T,F,solve,771,688,12.0640,,,,8.3
PVC10014,c,100,grid,width,widest-fit,LM,F,F,measure,859,782,9.8465,76,5.4427,4.4701,5.2
PVC10014,c,100,grid,width,widest-fit,LM,F,T,solve,859,782,9.8465,,,,7.2
PVC10014,c,100,grid,width,widest-fit,LM,T,F,measure,859,782,9.8465,76,5.4427,4.4701,5.4
PVC10014,c,100,grid,width,widest-fit,LM,T,T,solve,859,782,9.8465,,,,7.8
PVC10014,c,100,grid,width,widest-fit,RM,F,F,measure,872,782,11.5090,74,6.4462,5.1290,5.4
PVC10014,c,100,grid,width,widest-fit,RM,F,T,solve,867,782,10.8696,,,,7.2
PVC10014,c,100,grid,width,widest-fit,RM,T,F,measure,872,782,11.5090,74,6.4462,5.1290,5.1
PVC10014,c,100,grid,width,widest-fit,RM,T,T,solve,867,782,10.8696,,,,6.7
PVC10014,c,100,grid,width,widest-fit,TN,F,F,measure,865,782,10.6138,79,5.1650,5.5151,5.9
PVC10014,c,100,grid,width,widest-fit,TN,F,T,solve,854,782,9.2072,,,,9.4
PVC10014,c,100,grid,width,widest-fit,TN,T,F,measure,865,782,10.6138,79,5.1650,5.5151,6.2
PVC10014,c,100,grid,width,widest-fit,TN,T,T,solve,854,782,9.2072,,,,8.0
PVC10014,c,100,grid,width,widest-fit,SN,F,F,measure,886,782,13.2992,69,9.7054,3.6601,6.1
PVC10014,c,100,grid,width,widest-fit,SN,F,T,solve,880,782,12.5320,,,,8.2
PVC10014,c,100,grid,width,widest-fit,SN,T,F,measure,886,782,13.2992,69,9.7054,3.6601,5.2
PVC10014,c,100,grid,width,widest-fit,SN,T,T,solve,880,782,12.5320,,,,9.0
PVC10014,c,100,grid,width,first-fit,LM,F,F,measure,863,782,10.3581,76,6.0095,4.4148,5.1
PVC10014,c,100,grid,width,first-fit,LM,F,T,solve,860,782,9.9744,,,,6.9
PVC10014,c,100,grid,width,first-fit,LM,T,F,measure,863,782,10.3581,76,6.0095,4.4148,5.3
PVC10014,c,100,grid,width,first-fit,LM,T,T,solve,860,782,9.9744,,,,8.5
PVC10014,c,100,grid,width,first-fit,RM,F,F,measure,871,782,11.3811,78,7.0253,4.4220,6.6
PVC10014,c,100,grid,width,first-fit,RM,F,T,solve,860,782,9.9744,,,,7.1
PVC10014,c,100,grid,width,first-fit,RM,T,F,measure,863,782,10.3581,80,7.3877,3.0366,4.2
PVC10014,c,100,grid,width,first-fit,RM,T,T,solve,860,782,9.9744,,,,5.9
PVC10014,c,100,grid,width,widest-fit,MinD,F,F,measure,880,782,12.5320,67,8.2256,4.3726,6.3
PVC10014,c,100,grid,width,widest-fit,MinD,F,T,solve,870,782,11.2532,,,,8.0
PVC10014,c,100,grid,width,widest-fit,MinD,T,F,measure,880,782,12.5320,67,8.2256,4.3726,4.9
PVC10014,c,100,grid,width,widest-fit,MinD,T,T,solve,870,782,11.2532,,,,7.4
PVC10014,c,100,grid,width,widest-fit,MaxD,F,F,measure,869,782,11.1253,71,7.3395,3.8520,6.8
PVC10014,c,100,grid,width,widest-fit,MaxD,F,T,solve,857,782,9.5908,,,,6.5
PVC10014,c,100,grid,width,widest-fit,MaxD,T,F,measure,869,782,11.1253,71,7.3395,3.8520,5.8
PVC10014,c,100,grid,width,widest-fit,MaxD,T,T,solve,857,782,9.5908,,,,7.1
PVC10014,c,100,grid,width,first-fit,TN,F,F,measure,857,782,9.5908,78,4.8941,4.7629,4.4
PVC10014,c,100,grid,width,first-fit,TN,F,T,solve,856,782,9.4629,,,,7.2
PVC10014,c,100,grid,width,first-fit,TN,T,F,measure,857,782,9.5908,78,4.8941,4.7629,7.0
PVC10014,c,100,grid,width,first-fit,TN,T,T,solve,856,782,9.4629,,,,9.1
PVC10014,c,100,grid,width,first-fit,SN,F,F,measure,884,782,13.0435,71,9.7097,3.4000,6.8
PVC10014,c,100,grid,width,first-fit,SN,F,T,solve,876,782,12.0205,,,,6.1
PVC10014,c,100,grid,width,first-fit,SN,T,F,measure,884,782,13.0435,71,9.7097,3.4000,6.2
PVC10014,c,100,grid,width,first-fit,SN,T,T,solve,876,782,12.0205,,,,8.3
PVC10014,c,100,grid,width,first-fit,MinD,F,F,measure,865,782,10.6138,74,6.8159,3.8642,4.1
PVC10014,c,100,grid,width,first-fit,MinD,F,T,solve,868,782,10.9974,,,,7.7
PVC10014,c,100,grid,width,first-fit,MinD,T,F,measure,865,782,10.6138,74,6.8159,3.8642,5.0
PVC10014,c,100,grid,width,first-fit,MinD,T,T,solve,868,782,10.9974,,,,7.7
PVC10014,c,100,grid,width,first-fit,MaxD,F,F,measure,869,782,11.1253,74,6.9881,4.2035,5.0
PVC10014,c,100,grid,width,first-fit,MaxD,F,T,solve,854,782,9.2072,,,,9.1
PVC10014,c,100,grid,width,first-fit,MaxD,T,F,measure,864,782,10.4859,75,7.5774,2.9748,8.7
PVC10014,c,100,grid,width,first-fit,MaxD,T,T,solve,854,782,9.2072,,,,6.6
PVC10014,c,100,grid,width,tre,LM,F,F,measure,864,782,10.4859,70,6.0864,4.4657,4.6
PVC10014,c,100,grid,width,tre,LM,F,T,solve,860,782,9.9744,,,,8.7
PVC10014,c,100,grid,width,tre,LM,T,F,measure,864,782,10.4859,70,6.0864,4.4657,5.4
PVC10014,c,100,grid,width,tre,LM,T,T,solve,860,782,9.9744,,,,9.8
PVC10014,c,100,grid,width,tre,RM,F,F,measure,873,782,11.6368,74,6.0121,5.6909,6.0
PVC10014,c,100,grid,width,tre,RM,F,T,solve,862,782,10.2302,,,,9.5
PVC10014,c,100,grid,width,tre,RM,T,F,measure,873,782,11.6368,74,6.0121,5.6909,6.3
PVC10014,c,100,grid,width,tre,RM,T,T,solve,862,782,10.2302,,,,9.4
PVC10014,c,100,grid,width,tre,TN,F,F,measure,866,782,10.7417,72,5.2454,5.5625,5.3
PVC10014,c,100,grid,width,tre,TN,F,T,solve,853,782,9.0793,,,,7.1
PVC10014,c,100,grid,width,tre,TN,T,F,measure,866,782,10.7417,72,5.2454,5.5625,6.4
PVC10014,c,100,grid,width,tre,TN,T,T,solve,853,782,9.0793,,,,8.4
PVC10014,c,100,grid,width,tre,SN,F,F,measure,886,782,13.2992,66,9.7054,3.6601,5.3
PVC10014,c,100,grid,width,tre,SN,F,T,solve,910,782,16.3683,,,,8.6
PVC10014,c,100,grid,width,tre,SN,T,F,measure,886,782,13.2992,66,9.7054,3.6601,8.1
PVC10014,c,100,grid,width,tre,SN,T,T,solve,910,782,16.3683,,,,11.6
PVC10014,c,100,grid,width,nre,LM,F,F,measure,871,782,11.3811,43,4.5192,6.9281,5.8
PVC10014,c,100,grid,width,nre,LM,F,T,solve,866,782,10.7417,,,,8.1
PVC10014,c,100,grid,width,nre,LM,T,F,measure,871,782,11.3811,43,4.5192,6.9281,7.3
PVC10014,c,100,grid,width,nre,LM,T,T,solve,866,782,10.7417,,,,6.5
PVC10014,c,100,grid,width,nre,RM,F,F,measure,871,782,11.3811,44,5.2683,6.1790,5.7
PVC10014,c,100,grid,width,nre,RM,F,T,solve,856,782,9.4629,,,,7.5
PVC10014,c,100,grid,width,nre,RM,T,F,measure,871,782,11.3811,44,5.2683,6.1790,5.6
PVC10014,c,100,grid,width,nre,RM,T,T,solve,856,782,9.4629,,,,8.3
PVC10014,c,100,grid,width,tre,MinD,F,F,measure,877,782,12.1483,74,6.7097,5.5049,7.0
PVC10014,c,100,grid,width,tre,MinD,F,T,solve,865,782,10.6138,,,,12.5
PVC10014,c,100,grid,width,tre,MinD,T,F,measure,877,782,12.1483,74,6.7097,5.5049,5.9
PVC10014,c,100,grid,width,tre,MinD,T,T,solve,865,782,10.6138,,,,9.8
PVC10014,c,100,grid,width,tre,MaxD,F,F,measure,875,782,11.8926,73,7.5297,4.4292,5.1
PVC10014,c,100,grid,width,tre,MaxD,F,T,solve,859,782,9.8465,,,,9.1
PVC10014,c,100,grid,width,tre,MaxD,T,F,measure,875,782,11.8926,73,7.5297,4.4292,6.0
PVC10014,c,100,grid,width,tre,MaxD,T,T,solve,859,782,9.8465,,,,8.6
PVC10014,c,100,grid,width,nre,TN,F,F,measure,874,782,11.7647,42,5.1235,6.7074,5.7
PVC10014,c,100,grid,width,nre,TN,F,T,solve,879,782,12.4041,,,,11.0
PVC10014,c,100,grid,width,nre,TN,T,F,measure,874,782,11.7647,42,5.1235,6.7074,5.9
PVC10014,c,100,grid,width,nre,TN,T,T,solve,879,782,12.4041,,,,5.8
PVC10014,c,100,grid,width,nre,SN,F,F,measure,868,782,10.9974,39,5.4495,5.6142,5.9
PVC10014,c,100,grid,width,nre,SN,F,T,solve,896,782,14.5780,,,,12.7
PVC10014,c,100,grid,width,nre,SN,T,F,measure,868,782,10.9974,39,5.4495,5.6142,6.3
PVC10014,c,100,grid,width,nre,SN,T,T,solve,896,782,14.5780,,,,6.6
PVC10014,c,100,grid,width,nre,MinD,F,F,measure,871,782,11.3811,46,5.4435,6.0038,5.3
PVC10014,c,100,grid,width,nre,MinD,F,T,solve,845,782,8.0563,,,,6.6
PVC10014,c,100,grid,width,nre,MinD,T,F,measure,871,782,11.3811,46,5.4435,6.0038,5.4
PVC10014,c,100,grid,width,nre,MinD,T,T,solve,845,782,8.0563,,,,7.7
PVC10014,c,100,grid,width,nre,MaxD,F,F,measure,873,782,11.6368,48,6.7459,4.9572,5.8
PVC10014,c,100,grid,width,nre,MaxD,F,T,solve,892,782,14.0665,,,,9.4
PVC10014,c,100,grid,width,nre,MaxD,T,F,measure,873,782,11.6368,48,6.7459,4.9572,5.6
PVC10014,c,100,grid,width,nre,MaxD,T,T,solve,892,782,14.0665,,,,6.3
PVC10014,c,100,grid,width,fitness-number,LM,F,F,measure,861,782,10.1023,36,3.0136,7.1550,6.5
PVC10014,c,100,grid,width,fitness-number,LM,F,T,solve,835,782,6.7775,,,,12.3
PVC10014,c,100,grid,width,fitness-number,LM,T,F,measure,861,782,10.1023,36,3.0136,7.1550,5.8
PVC10014,c,100,grid,width,fitness-number,LM,T,T,solve,835,782,6.7775,,,,7.4
PVC10014,c,100,grid,width,fitness-number,RM,F,F,measure,861,782,10.1023,36,3.0136,7.1550,7.4
PVC10014,c,100,grid,width,fitness-number,RM,F,T,solve,835,782,6.7775,,,,7.9
PVC10014,c,100,grid,width,fitness-number,RM,T,F,measure,861,782,10.1023,36,3.0136,7.1550,9.1
PVC10014,c,100,grid,width,fitness-number,RM,T,T,solve,835,782,6.7775,,,,8.3
PVC10014,c,100,grid,width,fitness-number,MinD,F,F,measure,861,782,10.1023,36,3.0136,7.1550,7.3
PVC10014,c,100,grid,width,fitness-number,MinD,F,T,solve,835,782,6.7775,,,,7.2
PVC10014,c,100,grid,width,fitness-number,MinD,T,F,measure,861,782,10.1023,36,3.0136,7.1550,7.3
PVC10014,c,100,grid,width,fitness-number,MinD,T,T,solve,835,782,6.7775,,,,8.5
PVC10014,c,100,grid,width,fitness-number,MaxD,F,F,measure,861,782,10.1023,36,3.0136,7.1550,7.6
PVC10014,c,100,grid,width,fitness-number,MaxD,F,T,solve,835,782,6.7775,,,,8.7
PVC10014,c,100,grid,width,fitness-number,MaxD,T,F,measure,861,782,10.1023,36,3.0136,7.1550,6.7
PVC10014,c,100,grid,width,fitness-number,MaxD,T,T,solve,835,782,6.7775,,,,7.4
PVC10014,c,100,grid,width,fitness-number,TN,F,F,measure,861,782,10.1023,36,3.0136,7.1550,9.2
PVC10014,c,100,grid,width,fitness-number,TN,F,T,solve,835,782,6.7775,,,,11.4
PVC10014,c,100,grid,width,fitness-number,TN,T,F,measure,861,782,10.1023,36,3.0136,7.1550,8.0
PVC10014,c,100,grid,width,fitness-number,TN,T,T,solve,835,782,6.7775,,,,7.8
