instance,data_set,n_items,ordering,selection,placement,height,lower_bound,gap_pct
N4D,data/nt,49,height,max-area,MinD,235,200,17.5000
N4D,data/nt,49,height,max-area,MaxD,226,200,13.0000
N4D,data/nt,49,area,widest-fit,LM,280,200,40.0000
N4D,data/nt,49,area,widest-fit,RM,234,200,17.0000
N4D,data/nt,49,area,widest-fit,TN,258,200,29.0000
N4D,data/nt,49,area,widest-fit,SN,217,200,8.5000
N4D,data/nt,49,area,widest-fit,MinD,213,200,6.5000
N4D,data/nt,49,area,widest-fit,MaxD,258,200,29.0000
N4D,data/nt,49,area,first-fit,LM,242,200,21.0000
N4D,data/nt,49,area,first-fit,RM,215,200,7.5000
N4D,data/nt,49,area,first-fit,TN,216,200,8.0000
N4D,data/nt,49,area,first-fit,SN,220,200,10.0000
N4D,data/nt,49,area,first-fit,MinD,215,200,7.5000
N4D,data/nt,49,area,first-fit,MaxD,232,200,16.0000
N4D,data/nt,49,area,tre,LM,229,200,14.5000
N4D,data/nt,49,area,tre,RM,216,200,8.0000
N4D,data/nt,49,area,tre,TN,223,200,11.5000
N4D,data/nt,49,area,tre,SN,216,200,8.0000
N4D,data/nt,49,area,tre,MinD,235,200,17.5000
N4D,data/nt,49,area,tre,MaxD,223,200,11.5000
N4D,data/nt,49,area,nre,LM,246,200,23.0000
N4D,data/nt,49,area,nre,RM,218,200,9.0000
N4D,data/nt,49,area,nre,TN,242,200,21.0000
N4D,data/nt,49,area,nre,SN,223,200,11.5000
N4D,data/nt,49,area,nre,MinD,221,200,10.5000
N4D,data/nt,49,area,nre,MaxD,242,200,21.0000
N4D,data/nt,49,area,fitness-number,LM,230,200,15.0000
N4D,data/nt,49,area,fitness-number,RM,230,200,15.0000
N4D,data/nt,49,area,fitness-number,TN,230,200,15.0000
N4D,data/nt,49,area,fitness-number,SN,230,200,15.0000
N4D,data/nt,49,area,fitness-number,MinD,230,200,15.0000
N4D,data/nt,49,area,fitness-number,MaxD,230,200,15.0000
N4D,data/nt,49,area,max-area,LM,242,200,21.0000
N4D,data/nt,49,area,max-area,RM,261,200,30.5000
N4D,data/nt,49,area,max-area,TN,238,200,19.0000
N4D,data/nt,49,area,max-area,SN,245,200,22.5000
N4D,data/nt,49,area,max-area,MinD,249,200,24.5000
N4D,data/nt,49,area,max-area,MaxD,242,200,21.0000
N4D,data/nt,49,perimeter,widest-fit,LM,214,200,7.0000
N4D,data/nt,49,perimeter,widest-fit,RM,234,200,17.0000
N4D,data/nt,49,perimeter,widest-fit,TN,235,200,17.5000
N4D,data/nt,49,perimeter,widest-fit,SN,217,200,8.5000
N4D,data/nt,49,perimeter,widest-fit,MinD,213,200,6.5000
N4D,data/nt,49,perimeter,widest-fit,MaxD,220,200,10.0000
N4D,data/nt,49,perimeter,first-fit,LM,219,200,9.5000
N4D,data/nt,49,perimeter,first-fit,RM,217,200,8.5000
N4D,data/nt,49,perimeter,first-fit,TN,218,200,9.0000
N4D,data/nt,49,perimeter,first-fit,SN,225,200,12.5000
N4D,data/nt,49,perimeter,first-fit,MinD,215,200,7.5000
N4D,data/nt,49,perimeter,first-fit,MaxD,247,200,23.5000
N4D,data/nt,49,perimeter,tre,LM,244,200,22.0000
N4D,data/nt,49,perimeter,tre,RM,230,200,15.0000
N4D,data/nt,49,perimeter,tre,TN,210,200,5.0000
N4D,data/nt,49,perimeter,tre,SN,222,200,11.0000
N4D,data/nt,49,perimeter,tre,MinD,223,200,11.5000
N4D,data/nt,49,perimeter,tre,MaxD,248,200,24.0000
N4D,data/nt,49,perimeter,nre,LM,243,200,21.5000
N4D,data/nt,49,perimeter,nre,RM,250,200,25.0000
N4D,data/nt,49,perimeter,nre,TN,223,200,11.5000
N4D,data/nt,49,perimeter,nre,SN,235,200,17.5000
N4D,data/nt,49,perimeter,nre,MinD,221,200,10.5000
N4D,data/nt,49,perimeter,nre,MaxD,242,200,21.0000
N4D,data/nt,49,perimeter,fitness-number,LM,216,200,8.0000
N4D,data/nt,49,perimeter,fitness-number,RM,216,200,8.0000
N4D,data/nt,49,perimeter,fitness-number,TN,216,200,8.0000
N4D,data/nt,49,perimeter,fitness-number,SN,216,200,8.0000
N4D,data/nt,49,perimeter,fitness-number,MinD,216,200,8.0000
N4D,data/nt,49,perimeter,fitness-number,MaxD,216,200,8.0000
N4D,data/nt,49,perimeter,max-area,LM,237,200,18.5000
N4D,data/nt,49,perimeter,max-area,RM,243,200,21.5000
N4D,data/nt,49,perimeter,max-area,TN,232,200,16.0000
N4D,data/nt,49,perimeter,max-area,SN,244,200,22.0000
N4D,data/nt,49,perimeter,max-area,MinD,244,200,22.0000
N4D,data/nt,49,perimeter,max-area,MaxD,233,200,16.5000
N4D,data/nt,49,maxside,widest-fit,LM,214,200,7.0000
N4D,data/nt,49,maxside,widest-fit,RM,234,200,17.0000
N4D,data/nt,49,maxside,widest-fit,TN,235,200,17.5000
N4D,data/nt,49,maxside,widest-fit,SN,217,200,8.5000
N4D,data/nt,49,maxside,widest-fit,MinD,213,200,6.5000
N4D,data/nt,49,maxside,widest-fit,MaxD,220,200,10.0000
N4D,data/nt,49,maxside,first-fit,LM,224,200,12.0000
N4D,data/nt,49,maxside,first-fit,RM,221,200,10.5000
N4D,data/nt,49,maxside,first-fit,TN,229,200,14.5000
N4D,data/nt,49,maxside,first-fit,SN,245,200,22.5000
N4D,data/nt,49,maxside,first-fit,MinD,236,200,18.0000
N4D,data/nt,49,maxside,first-fit,MaxD,221,200,10.5000
N4D,data/nt,49,maxside,tre,LM,249,200,24.5000
N4D,data/nt,49,maxside,tre,RM,214,200,7.0000
N4D,data/nt,49,maxside,tre,TN,234,200,17.0000
N4D,data/nt,49,maxside,tre,SN,216,200,8.0000
N4D,data/nt,49,maxside,tre,MinD,216,200,8.0000
N4D,data/nt,49,maxside,tre,MaxD,243,200,21.5000
N4D,data/nt,49,maxside,nre,LM,235,200,17.5000
N4D,data/nt,49,maxside,nre,RM,235,200,17.5000
N4D,data/nt,49,maxside,nre,TN,247,200,23.5000
N4D,data/nt,49,maxside,nre,SN,236,200,18.0000
N4D,data/nt,49,maxside,nre,MinD,216,200,8.0000
N4D,data/nt,49,maxside,nre,MaxD,232,200,16.0000
N4D,data/nt,49,maxside,fitness-number,LM,216,200,8.0000
N4D,data/nt,49,maxside,fitness-number,RM,216,200,8.0000
N4D,data/nt,49,maxside,fitness-number,TN,216,200,8.0000
N4D,data/nt,49,maxside,fitness-number,SN,216,200,8.0000
N4D,data/nt,49,maxside,fitness-number,MinD,216,200,8.0000
N4D,data/nt,49,maxside,fitness-number,MaxD,216,200,8.0000
N4D,data/nt,49,maxside,max-area,LM,237,200,18.5000
N4D,data/nt,49,maxside,max-area,RM,243,200,21.5000
N4D,data/nt,49,maxside,max-area,TN,232,200,16.0000
N4D,data/nt,49,maxside,max-area,SN,244,200,22.0000
N4D,data/nt,49,maxside,max-area,MinD,244,200,22.0000
N4D,data/nt,49,maxside,max-area,MaxD,233,200,16.5000
N4D,data/nt,49,diagonal,widest-fit,LM,214,200,7.0000
N4D,data/nt,49,diagonal,widest-fit,RM,234,200,17.0000
N4D,data/nt,49,diagonal,widest-fit,TN,235,200,17.5000
N4D,data/nt,49,diagonal,widest-fit,SN,217,200,8.5000
N4D,data/nt,49,diagonal,widest-fit,MinD,213,200,6.5000
N4D,data/nt,49,diagonal,widest-fit,MaxD,220,200,10.0000
N4D,data/nt,49,diagonal,first-fit,LM,213,200,6.5000
N4D,data/nt,49,diagonal,first-fit,RM,221,200,10.5000
N4D,data/nt,49,diagonal,first-fit,TN,218,200,9.0000
N4D,data/nt,49,diagonal,first-fit,SN,225,200,12.5000
N4D,data/nt,49,diagonal,first-fit,MinD,215,200,7.5000
N4D,data/nt,49,diagonal,first-fit,MaxD,246,200,23.0000
N4D,data/nt,49,diagonal,tre,LM,245,200,22.5000
N4D,data/nt,49,diagonal,tre,RM,225,200,12.5000
N4D,data/nt,49,diagonal,tre,TN,219,200,9.5000
N4D,data/nt,49,diagonal,tre,SN,224,200,12.0000
N4D,data/nt,49,diagonal,tre,MinD,238,200,19.0000
N4D,data/nt,49,diagonal,tre,MaxD,242,200,21.0000
N4D,data/nt,49,diagonal,nre,LM,240,200,20.0000
N4D,data/nt,49,diagonal,nre,RM,250,200,25.0000
N4D,data/nt,49,diagonal,nre,TN,223,200,11.5000
N4D,data/nt,49,diagonal,nre,SN,231,200,15.5000
N4D,data/nt,49,diagonal,nre,MinD,221,200,10.5000
N4D,data/nt,49,diagonal,nre,MaxD,242,200,21.0000
N4D,data/nt,49,diagonal,fitness-number,LM,235,200,17.5000
N4D,data/nt,49,diagonal,fitness-number,RM,235,200,17.5000
N4D,data/nt,49,diagonal,fitness-number,TN,235,200,17.5000
N4D,data/nt,49,diagonal,fitness-number,SN,235,200,17.5000
N4D,data/nt,49,diagonal,fitness-number,MinD,235,200,17.5000
N4D,data/nt,49,diagonal,fitness-number,MaxD,235,200,17.5000
N4D,data/nt,49,diagonal,max-area,LM,237,200,18.5000
N4D,data/nt,49,diagonal,max-area,RM,243,200,21.5000
N4D,data/nt,49,diagonal,max-area,TN,232,200,16.0000
N4D,data/nt,49,diagonal,max-area,SN,244,200,22.0000
N4D,data/nt,49,diagonal,max-area,MinD,244,200,22.0000
N4D,data/nt,49,diagonal,max-area,MaxD,233,200,16.5000
N4E,data/nt,49,width,widest-fit,LM,227,200,13.5000
N4E,data/nt,49,width,widest-fit,RM,221,200,10.5000
N4E,data/nt,49,width,widest-fit,TN,224,200,12.0000
N4E,data/nt,49,width,widest-fit,SN,216,200,8.0000
N4E,data/nt,49,width,widest-fit,MinD,228,200,14.0000
N4E,data/nt,49,width,widest-fit,MaxD,213,200,6.5000
N4E,data/nt,49,width,first-fit,LM,239,200,19.5000
N4E,data/nt,49,width,first-fit,RM,234,200,17.0000
N4E,data/nt,49,width,first-fit,TN,228,200,14.0000
N4E,data/nt,49,width,first-fit,SN,223,200,11.5000
N4E,data/nt,49,width,first-fit,MinD,221,200,10.5000
N4E,data/nt,49,width,first-fit,MaxD,223,200,11.5000
N4E,data/nt,49,width,tre,LM,222,200,11.0000
N4E,data/nt,49,width,tre,RM,227,200,13.5000
N4E,data/nt,49,width,tre,TN,218,200,9.0000
N4E,data/nt,49,width,tre,SN,229,200,14.5000
N4E,data/nt,49,width,tre,MinD,228,200,14.0000
N4E,data/nt,49,width,tre,MaxD,224,200,12.0000
N4E,data/nt,49,width,nre,LM,228,200,14.0000
N4E,data/nt,49,width,nre,RM,222,200,11.0000
N4E,data/nt,49,width,nre,TN,227,200,13.5000
N4E,data/nt,49,width,nre,SN,239,200,19.5000
N4E,data/nt,49,width,nre,MinD,225,200,12.5000
N4E,data/nt,49,width,nre,MaxD,226,200,13.0000
N4E,data/nt,49,width,fitness-number,LM,224,200,12.0000
N4E,data/nt,49,width,fitness-number,RM,224,200,12.0000
N4E,data/nt,49,width,fitness-number,TN,224,200,12.0000
N4E,data/nt,49,width,fitness-number,SN,224,200,12.0000
N4E,data/nt,49,width,fitness-number,MinD,224,200,12.0000
N4E,data/nt,49,width,fitness-number,MaxD,224,200,12.0000
N4E,data/nt,49,width,max-area,LM,232,200,16.0000
N4E,data/nt,49,width,max-area,RM,232,200,16.0000
N4E,data/nt,49,width,max-area,TN,231,200,15.5000
N4E,data/nt,49,width,max-area,SN,240,200,20.0000
N4E,data/nt,49,width,max-area,MinD,237,200,18.5000
N4E,data/nt,49,width,max-area,MaxD,240,200,20.0000
N4E,data/nt,49,height,widest-fit,LM,273,200,36.5000
N4E,data/nt,49,height,widest-fit,RM,216,200,8.0000
N4E,data/nt,49,height,widest-fit,TN,267,200,33.5000
N4E,data/nt,49,height,widest-fit,SN,221,200,10.5000
N4E,data/nt,49,height,widest-fit,MinD,227,200,13.5000
N4E,data/nt,49,height,widest-fit,MaxD,213,200,6.5000
N4E,data/nt,49,height,first-fit,LM,283,200,41.5000
N4E,data/nt,49,height,first-fit,RM,273,200,36.5000
N4E,data/nt,49,height,first-fit,TN,283,200,41.5000
N4E,data/nt,49,height,first-fit,SN,279,200,39.5000
N4E,data/nt,49,height,first-fit,MinD,271,200,35.5000
N4E,data/nt,49,height,first-fit,MaxD,283,200,41.5000
N4E,data/nt,49,height,tre,LM,291,200,45.5000
N4E,data/nt,49,height,tre,RM,290,200,45.0000
N4E,data/nt,49,height,tre,TN,268,200,34.0000
N4E,data/nt,49,height,tre,SN,289,200,44.5000
N4E,data/nt,49,height,tre,MinD,291,200,45.5000
N4E,data/nt,49,height,tre,MaxD,287,200,43.5000
N4E,data/nt,49,height,nre,LM,263,200,31.5000
N4E,data/nt,49,height,nre,RM,276,200,38.0000
N4E,data/nt,49,height,nre,TN,279,200,39.5000
N4E,data/nt,49,height,nre,SN,263,200,31.5000
N4E,data/nt,49,height,nre,MinD,238,200,19.0000
N4E,data/nt,49,height,nre,MaxD,256,200,28.0000
N4E,data/nt,49,height,fitness-number,LM,257,200,28.5000
N4E,data/nt,49,height,fitness-number,RM,257,200,28.5000
N4E,data/nt,49,height,fitness-number,TN,257,200,28.5000
N4E,data/nt,49,height,fitness-number,SN,257,200,28.5000
N4E,data/nt,49,height,fitness-number,MinD,257,200,28.5000
N4E,data/nt,49,height,fitness-number,MaxD,257,200,28.5000
N4E,data/nt,49,height,max-area,LM,283,200,41.5000
N4E,data/nt,49,height,max-area,RM,273,200,36.5000
N4E,data/nt,49,height,max-area,TN,283,200,41.5000
N4E,data/nt,49,height,max-area,SN,279,200,39.5000
N4E,data/nt,49,height,max-area,MinD,271,200,35.5000
N4E,data/nt,49,height,max-area,MaxD,283,200,41.5000
N4E,data/nt,49,area,widest-fit,LM,227,200,13.5000
N4E,data/nt,49,area,widest-fit,RM,216,200,8.0000
N4E,data/nt,49,area,widest-fit,TN,224,200,12.0000
N4E,data/nt,49,area,widest-fit,SN,229,200,14.5000
N4E,data/nt,49,area,widest-fit,MinD,227,200,13.5000
N4E,data/nt,49,area,widest-fit,MaxD,213,200,6.5000
N4E,data/nt,49,area,first-fit,LM,220,200,10.0000
N4E,data/nt,49,area,first-fit,RM,215,200,7.5000
N4E,data/nt,49,area,first-fit,TN,219,200,9.5000
N4E,data/nt,49,area,first-fit,SN,215,200,7.5000
N4E,data/nt,49,area,first-fit,MinD,219,200,9.5000
N4E,data/nt,49,area,first-fit,MaxD,220,200,10.0000
N4E,data/nt,49,area,tre,LM,218,200,9.0000
N4E,data/nt,49,area,tre,RM,228,200,14.0000
N4E,data/nt,49,area,tre,TN,220,200,10.0000
N4E,data/nt,49,area,tre,SN,226,200,13.0000
N4E,data/nt,49,area,tre,MinD,228,200,14.0000
N4E,data/nt,49,area,tre,MaxD,223,200,11.5000
N4E,data/nt,49,area,nre,LM,219,200,9.5000
N4E,data/nt,49,area,nre,RM,232,200,16.0000
N4E,data/nt,49,area,nre,TN,233,200,16.5000
N4E,data/nt,49,area,nre,SN,240,200,20.0000
N4E,data/nt,49,area,nre,MinD,216,200,8.0000
N4E,data/nt,49,area,nre,MaxD,230,200,15.0000
N4E,data/nt,49,area,fitness-number,LM,230,200,15.0000
N4E,data/nt,49,area,fitness-number,RM,230,200,15.0000
N4E,data/nt,49,area,fitness-number,TN,230,200,15.0000
N4E,data/nt,49,area,fitness-number,SN,230,200,15.0000
N4E,data/nt,49,area,fitness-number,MinD,230,200,15.0000
N4E,data/nt,49,area,fitness-number,MaxD,230,200,15.0000
N4E,data/nt,49,area,max-area,LM,233,200,16.5000
N4E,data/nt,49,area,max-area,RM,234,200,17.0000
N4E,data/nt,49,area,max-area,TN,222,200,11.0000
N4E,data/nt,49,area,max-area,SN,235,200,17.5000
N4E,data/nt,49,area,max-area,MinD,238,200,19.0000
N4E,data/nt,49,area,max-area,MaxD,233,200,16.5000
N4E,data/nt,49,perimeter,widest-fit,LM,227,200,13.5000
N4E,data/nt,49,perimeter,widest-fit,RM,221,200,10.5000
N4E,data/nt,49,perimeter,widest-fit,TN,224,200,12.0000
N4E,data/nt,49,perimeter,widest-fit,SN,216,200,8.0000
N4E,data/nt,49,perimeter,widest-fit,MinD,228,200,14.0000
N4E,data/nt,49,perimeter,widest-fit,MaxD,213,200,6.5000
N4E,data/nt,49,perimeter,first-fit,LM,230,200,15.0000
N4E,data/nt,49,perimeter,first-fit,RM,231,200,15.5000
N4E,data/nt,49,perimeter,first-fit,TN,234,200,17.0000
N4E,data/nt,49,perimeter,first-fit,SN,231,200,15.5000
N4E,data/nt,49,perimeter,first-fit,MinD,217,200,8.5000
N4E,data/nt,49,perimeter,first-fit,MaxD,221,200,10.5000
N4E,data/nt,49,perimeter,tre,LM,214,200,7.0000
N4E,data/nt,49,perimeter,tre,RM,226,200,13.0000
N4E,data/nt,49,perimeter,tre,TN,229,200,14.5000
N4E,data/nt,49,perimeter,tre,SN,217,200,8.5000
N4E,data/nt,49,perimeter,tre,MinD,217,200,8.5000
N4E,data/nt,49,perimeter,tre,MaxD,238,200,19.0000
N4E,data/nt,49,perimeter,nre,LM,238,200,19.0000
N4E,data/nt,49,perimeter,nre,RM,242,200,21.0000
N4E,data/nt,49,perimeter,nre,TN,227,200,13.5000
N4E,data/nt,49,perimeter,nre,SN,226,200,13.0000
N4E,data/nt,49,perimeter,nre,MinD,226,200,13.0000
N4E,data/nt,49,perimeter,nre,MaxD,222,200,11.0000
N4E,data/nt,49,perimeter,fitness-number,LM,215,200,7.5000
N4E,data/nt,49,perimeter,fitness-number,RM,215,200,7.5000
N4E,data/nt,49,perimeter,fitness-number,TN,215,200,7.5000
N4E,data/nt,49,perimeter,fitness-number,SN,215,200,7.5000
N4E,data/nt,49,perimeter,fitness-number,MinD,215,200,7.5000
N4E,data/nt,49,perimeter,fitness-number,MaxD,215,200,7.5000
N4E,data/nt,49,perimeter,max-area,LM,236,200,18.0000
N4E,data/nt,49,perimeter,max-area,RM,242,200,21.0000
N4E,data/nt,49,perimeter,max-area,TN,233,200,16.5000
N4E,data/nt,49,perimeter,max-area,SN,237,200,18.5000
N4E,data/nt,49,perimeter,max-area,MinD,214,200,7.0000
N4E,data/nt,49,perimeter,max-area,MaxD,241,200,20.5000
N4E,data/nt,49,maxside,widest-fit,LM,227,200,13.5000
N4E,data/nt,49,maxside,widest-fit,RM,221,200,10.5000
N4E,data/nt,49,maxside,widest-fit,TN,224,200,12.0000
N4E,data/nt,49,maxside,widest-fit,SN,216,200,8.0000
N4E,data/nt,49,maxside,widest-fit,MinD,228,200,14.0000
N4E,data/nt,49,maxside,widest-fit,MaxD,213,200,6.5000
N4E,data/nt,49,maxside,first-fit,LM,239,200,19.5000
N4E,data/nt,49,maxside,first-fit,RM,234,200,17.0000
N4E,data/nt,49,maxside,first-fit,TN,228,200,14.0000
N4E,data/nt,49,maxside,first-fit,SN,223,200,11.5000
N4E,data/nt,49,maxside,first-fit,MinD,221,200,10.5000
N4E,data/nt,49,maxside,first-fit,MaxD,223,200,11.5000
N4E,data/nt,49,maxside,tre,LM,222,200,11.0000
N4E,data/nt,49,maxside,tre,RM,227,200,13.5000
N4E,data/nt,49,maxside,tre,TN,218,200,9.0000
N4E,data/nt,49,maxside,tre,SN,229,200,14.5000
N4E,data/nt,49,maxside,tre,MinD,228,200,14.0000
N4E,data/nt,49,maxside,tre,MaxD,224,200,12.0000
N4E,data/nt,49,maxside,nre,LM,228,200,14.0000
N4E,data/nt,49,maxside,nre,RM,222,200,11.0000
N4E,data/nt,49,maxside,nre,TN,227,200,13.5000
N4E,data/nt,49,maxside,nre,SN,239,200,19.5000
N4E,data/nt,49,maxside,nre,MinD,225,200,12.5000
N4E,data/nt,49,maxside,nre,MaxD,226,200,13.0000
N4E,data/nt,49,maxside,fitness-number,LM,224,200,12.0000
N4E,data/nt,49,maxside,fitness-number,RM,224,200,12.0000
N4E,data/nt,49,maxside,fitness-number,TN,224,200,12.0000
N4E,data/nt,49,maxside,fitness-number,SN,224,200,12.0000
N4E,data/nt,49,maxside,fitness-number,MinD,224,200,12.0000
N4E,data/nt,49,maxside,fitness-number,MaxD,224,200,12.0000
N4E,data/nt,49,maxside,max-area,LM,232,200,16.0000
N4E,data/nt,49,maxside,max-area,RM,232,200,16.0000
N4E,data/nt,49,maxside,max-area,TN,231,200,15.5000
N4E,data/nt,49,maxside,max-area,SN,240,200,20.0000
N4E,data/nt,49,maxside,max-area,MinD,237,200,18.5000
N4E,data/nt,49,maxside,max-area,MaxD,240,200,20.0000
N4E,data/nt,49,diagonal,widest-fit,LM,227,200,13.5000
N4E,data/nt,49,diagonal,widest-fit,RM,221,200,10.5000
N4E,data/nt,49,diagonal,widest-fit,TN,224,200,12.0000
N4E,data/nt,49,diagonal,widest-fit,SN,216,200,8.0000
N4E,data/nt,49,diagonal,widest-fit,MinD,228,200,14.0000
N4E,data/nt,49,diagonal,widest-fit,MaxD,213,200,6.5000
N4E,data/nt,49,diagonal,first-fit,LM,237,200,18.5000
N4E,data/nt,49,diagonal,first-fit,RM,217,200,8.5000
N4E,data/nt,49,diagonal,first-fit,TN,234,200,17.0000
N4E,data/nt,49,diagonal,first-fit,SN,219,200,9.5000
N4E,data/nt,49,diagonal,first-fit,MinD,215,200,7.5000
N4E,data/nt,49,diagonal,first-fit,MaxD,220,200,10.0000
N4E,data/nt,49,diagonal,tre,LM,218,200,9.0000
N4E,data/nt,49,diagonal,tre,RM,235,200,17.5000
N4E,data/nt,49,diagonal,tre,TN,218,200,9.0000
N4E,data/nt,49,diagonal,tre,SN,215,200,7.5000
N4E,data/nt,49,diagonal,tre,MinD,228,200,14.0000
N4E,data/nt,49,diagonal,tre,MaxD,233,200,16.5000
N4E,data/nt,49,diagonal,nre,LM,238,200,19.0000
N4E,data/nt,49,diagonal,nre,RM,242,200,21.0000
N4E,data/nt,49,diagonal,nre,TN,227,200,13.5000
N4E,data/nt,49,diagonal,nre,SN,226,200,13.0000
N4E,data/nt,49,diagonal,nre,MinD,226,200,13.0000
N4E,data/nt,49,diagonal,nre,MaxD,222,200,11.0000
N4E,data/nt,49,diagonal,fitness-number,LM,230,200,15.0000
N4E,data/nt,49,diagonal,fitness-number,RM,230,200,15.0000
N4E,data/nt,49,diagonal,fitness-number,TN,230,200,15.0000
N4E,data/nt,49,diagonal,fitness-number,SN,230,200,15.0000
N4E,data/nt,49,diagonal,fitness-number,MinD,230,200,15.0000
N4E,data/nt,49,diagonal,fitness-number,MaxD,230,200,15.0000
N4E,data/nt,49,diagonal,max-area,LM,236,200,18.0000
N4E,data/nt,49,diagonal,max-area,RM,242,200,21.0000
N4E,data/nt,49,diagonal,max-area,TN,233,200,16.5000
N4E,data/nt,49,diagonal,max-area,SN,237,200,18.5000
N4E,data/nt,49,diagonal,max-area,MinD,214,200,7.0000
N4E,data/nt,49,diagonal,max-area,MaxD,241,200,20.5000
N5A,data/nt,73,width,widest-fit,LM,214,200,7.0000
N5A,data/nt,73,width,widest-fit,RM,217,200,8.5000
N5A,data/nt,73,width,widest-fit,TN,215,200,7.5000
N5A,data/nt,73,width,widest-fit,SN,220,200,10.0000
N5A,data/nt,73,width,widest-fit,MinD,214,200,7.0000
N5A,data/nt,73,width,widest-fit,MaxD,216,200,8.0000
N5A,data/nt,73,width,first-fit,LM,252,200,26.0000
N5A,data/nt,73,width,first-fit,RM,234,200,17.0000
N5A,data/nt,73,width,first-fit,TN,238,200,19.0000
N5A,data/nt,73,width,first-fit,SN,219,200,9.5000
N5A,data/nt,73,width,first-fit,MinD,222,200,11.0000
N5A,data/nt,73,width,first-fit,MaxD,232,200,16.0000
N5A,data/nt,73,width,tre,LM,226,200,13.0000
N5A,data/nt,73,width,tre,RM,230,200,15.0000
N5A,data/nt,73,width,tre,TN,218,200,9.0000
N5A,data/nt,73,width,tre,SN,218,200,9.0000
N5A,data/nt,73,width,tre,MinD,214,200,7.0000
N5A,data/nt,73,width,tre,MaxD,228,200,14.0000
N5A,data/nt,73,width,nre,LM,232,200,16.0000
N5A,data/nt,73,width,nre,RM,220,200,10.0000
N5A,data/nt,73,width,nre,TN,227,200,13.5000
N5A,data/nt,73,width,nre,SN,225,200,12.5000
N5A,data/nt,73,width,nre,MinD,230,200,15.0000
N5A,data/nt,73,width,nre,MaxD,239,200,19.5000
N5A,data/nt,73,width,fitness-number,LM,219,200,9.5000
N5A,data/nt,73,width,fitness-number,RM,219,200,9.5000
N5A,data/nt,73,width,fitness-number,TN,219,200,9.5000
N5A,data/nt,73,width,fitness-number,SN,219,200,9.5000
N5A,data/nt,73,width,fitness-number,MinD,219,200,9.5000
N5A,data/nt,73,width,fitness-number,MaxD,219,200,9.5000
N5A,data/nt,73,width,max-area,LM,214,200,7.0000
N5A,data/nt,73,width,max-area,RM,224,200,12.0000
N5A,data/nt,73,width,max-area,TN,219,200,9.5000
N5A,data/nt,73,width,max-area,SN,220,200,10.0000
N5A,data/nt,73,width,max-area,MinD,218,200,9.0000
N5A,data/nt,73,width,max-area,MaxD,219,200,9.5000
N5A,data/nt,73,height,widest-fit,LM,218,200,9.0000
N5A,data/nt,73,height,widest-fit,RM,211,200,5.5000
N5A,data/nt,73,height,widest-fit,TN,217,200,8.5000
N5A,data/nt,73,height,widest-fit,SN,216,200,8.0000
N5A,data/nt,73,height,widest-fit,MinD,226,200,13.0000
N5A,data/nt,73,height,widest-fit,MaxD,221,200,10.5000
N5A,data/nt,73,height,first-fit,LM,229,200,14.5000
N5A,data/nt,73,height,first-fit,RM,216,200,8.0000
N5A,data/nt,73,height,first-fit,TN,219,200,9.5000
N5A,data/nt,73,height,first-fit,SN,230,200,15.0000
N5A,data/nt,73,height,first-fit,MinD,224,200,12.0000
N5A,data/nt,73,height,first-fit,MaxD,231,200,15.5000
N5A,data/nt,73,height,tre,LM,223,200,11.5000
N5A,data/nt,73,height,tre,RM,234,200,17.0000
N5A,data/nt,73,height,tre,TN,218,200,9.0000
N5A,data/nt,73,height,tre,SN,234,200,17.0000
N5A,data/nt,73,height,tre,MinD,244,200,22.0000
N5A,data/nt,73,height,tre,MaxD,215,200,7.5000
N5A,data/nt,73,height,nre,LM,263,200,31.5000
N5A,data/nt,73,height,nre,RM,253,200,26.5000
N5A,data/nt,73,height,nre,TN,286,200,43.0000
N5A,data/nt,73,height,nre,SN,246,200,23.0000
N5A,data/nt,73,height,nre,MinD,218,200,9.0000
N5A,data/nt,73,height,nre,MaxD,248,200,24.0000
N5A,data/nt,73,height,fitness-number,LM,239,200,19.5000
N5A,data/nt,73,height,fitness-number,RM,239,200,19.5000
N5A,data/nt,73,height,fitness-number,TN,239,200,19.5000
N5A,data/nt,73,height,fitness-number,SN,239,200,19.5000
N5A,data/nt,73,height,fitness-number,MinD,239,200,19.5000
N5A,data/nt,73,height,fitness-number,MaxD,239,200,19.5000
N5A,data/nt,73,height,max-area,LM,229,200,14.5000
N5A,data/nt,73,height,max-area,RM,216,200,8.0000
N5A,data/nt,73,height,max-area,TN,219,200,9.5000
N5A,data/nt,73,height,max-area,SN,230,200,15.0000
N5A,data/nt,73,height,max-area,MinD,224,200,12.0000
N5A,data/nt,73,height,max-area,MaxD,231,200,15.5000
N5A,data/nt,73,area,widest-fit,LM,218,200,9.0000
N5A,data/nt,73,area,widest-fit,RM,217,200,8.5000
N5A,data/nt,73,area,widest-fit,TN,217,200,8.5000
N5A,data/nt,73,area,widest-fit,SN,220,200,10.0000
N5A,data/nt,73,area,widest-fit,MinD,226,200,13.0000
N5A,data/nt,73,area,widest-fit,MaxD,221,200,10.5000
N5A,data/nt,73,area,first-fit,LM,218,200,9.0000
N5A,data/nt,73,area,first-fit,RM,217,200,8.5000
N5A,data/nt,73,area,first-fit,TN,214,200,7.0000
N5A,data/nt,73,area,first-fit,SN,220,200,10.0000
N5A,data/nt,73,area,first-fit,MinD,223,200,11.5000
